hero,connection
"CUSHING, KATE","RANDI,KATZENBERG, NICK,ROBERTSON, AMANDA,TOMBSTONE/LONNIE THO,FIREBRAND II/BROXTEL,JARVIS, EDWIN ,SET,HAVOK/ALEX SUMMERS ,LOBO, CARLOS,PUMA/THOMAS FIREHEAR,LIZARD/DR. CURTIS CO,PUNISHER II/FRANK CA,LOBO, EDUARDO,SCHEMER/RICHARD FISK,STARFOX/EROS,GRAVITON/FRANK HALL,THOMPSON, EUGENE FLA,SPIDER-MAN/PETER PAR,HOBGOBLIN II/RODERIC,HALDEMAN, CALVIN,ROBERTSON, RANDY,CUSSLER, PHILLIP,RAVEN, SABBATH,LEEDS, NED,ROBERTSON, JOE,FISK, VANESSA,PALERMO, VICTOR,BLACK CAT/FELICIA HA,GHAUR [DEVIANT],HAMMERHEAD,TRAPSTER/PETER PETRU,CHEKOV, ARTHUR ANTON,ENT,ARRANGER/,URICH, BEN,DR. DOOM/VICTOR VON ,SHOCKER/HERMAN SCHUL,LEEDS, BETTY BRANT,PALERMO, HARRIET ROS,SCOURGE,TITANIA II/MARY SKEE,WATSON, ANNA,MUGGINS, MAMIE,LLYRA/LLYRA MORRIS,OSBORN, NORMIE,MAGNETO/MAGNUS/ERIC ,TOLLIVER, REV. JACKS,BAMBI,BEETLE/ABNER RONALD ,SANDMAN/WILLIAM BAKE,YIN, ANGELA,WATSON, KRISTY,JEFFERSON, DR.,PARKER, MAY,WASP/JANET VAN DYNE ,GRANT, GLORIA GLORY,FOREIGNER/RAFAEL BAS,POWER MAN/ERIK JOSTE,DR. OCTOPUS/OTTO OCT,JOHNSON, ANNA,N'ASTIRH,RAVEN, SABBATH II/EL,SWANN, DR. EVAN,MERCADO, JOY,MR. FANTASTIC/REED R,WRAITH,CANDY,LUBENSKI, NATE,CHANG, DR. PHILLIP,BROTHERS GRIMM II/BA,FORTUNE, DOMINIC,CAPTAIN AMERICA,BAKER, ANNE-MARIE,PAGE, KAREN,JAMESON, J. JONAH,WONG,JAMESON, MARLA MADIS,CHAMELEON/DMITRI SME,DR. STRANGE/STEPHEN ,STACY, GWEN (CLONE),HOBGOBLIN V/JASON PH,WATSON-PARKER, MARY ,RANSOME, DR. SUSAN,BANNON, LANCE,FLAG-SMASHER,ROBERTSON, MARTHA,HIGH EVOLUTIONARY/HE,OSBORN, LIZ ALLAN,CARPENTER, RACHEL,MACINTOSH, ANN,CARRION II/MALCOLM M,DAREDEVIL/MATT MURDO,SCORPION/MACDONALD G,KENT, CLARK,TARANTULA II/CAPT. L,STEELE, SIMON/WOLFGA,BANNER, BETTY ROSS T,OSBORN, HARRY,KINGPIN/WILSON FISK"
CUTTER,MOCKINGBIRD/DR. BARB
CYANIDE JANE,"SUMMERS, NATHAN CHRI,GAUNT II,STROUGHTON, WILLIAM,BLAQUESMITH,KNOBLACH, GLORIA,KNOBLACH, HANS,MERRYWEATHER, IRENE,PHOENIX III/RACHEL S,REAVES, VERNON,HAMID, SHEIK,BENEDICT, ANDREW,JONES, JOHN"
CYBERTOOTH/YEN HSIEH,"TIGRA/GREER NELSON,ANT-MAN/DR. HENRY J.,PELE/MICHI SASAKI,WASP/JANET VAN DYNE ,IRON MAN/TONY STARK ,KUROKO/,SCARLET WITCH/WANDA ,LIVING LIGHTNING/MIG,DEMONICUS/DR. DOUGLA,WONDER MAN/SIMON WIL,SPIDER-WOMAN II/JULI,JAWBREAKER/,IREZUMI/,TAIFU/TOSHIO SASAKI"
CYCLONE II/PIERRE FR,"SENTRY III,DOORMAN,UNION JACK III/JOEY ,SHOCKWAVE/LANCASTER ,CHARCOAL/CHARLIE BUR,RED GUARDIAN V,SHATTERFIST/,CICERO, CAESAR BIG C,BAYMAX,SMITHSON, T.B.,ROGERS, GAYLE,JOLT/HALLIE TAKAHAMA,SCARLET WITCH/WANDA ,MAN-KILLER/KATRINA L,YELLOWJACKET III/HEN,UNUS THE UNTOUCHABLE,WYSPER/MS. STEWART,DINAH-SOAR,FLYING TIGER,CITIZEN V II/HELMUT ,ARMS MERCHANT/ANDREA,EEL II/EDWARD LAVELL,STOCKBRIDGE, DEANNA,SLYDE,SCORCHER/,NIGHT THRASHER/DUANE,MOONSTONE II/KARLA S,INVISIBLE WOMAN/SUE ,CARDINAL/CLEMDENON,POWERSURGE/ILLARION ,TAKACHIHO, HIRO,CONSTRICTOR/FRANK PA,ICHIHARA, SHIGERU,WONDER MAN/SIMON WIL,FIXER II/PAUL NORBER,MAN-APE/M'BAKU,TIGER SHARK/TODD ARL,BLACK WIDOW/NATASHA ,RAMSHOT/,GRIM REAPER/ERIC WIL,USAGENT/CAPTAIN JOHN,BEETLE/ABNER RONALD ,BOOMERANG/FRED MYERS,NOMAD III/JACK MONRO,CORD, EDWIN,WATER WIZARD/PETE,NOVA/RICHARD RIDER,CRIMSON COWL II/,POWER MAN/ERIK JOSTE,IRON MAN/TONY STARK ,DRAGONFLY/VERONICA D,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,TRIATHLON/DELROY GAR,SUNSTROKE/,FREEMAN, DUANE JEROM,MADAME MASQUE VI,SOFEN, MARION,VANGUARD/NICOLAI KRY,BOMBLAST/,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,SOFEN, KARL AUGUST,SIRYN/THERESA ROURKE,ICEMASTER/,FIREARM/,MR. IMMORTAL,KLAW/ULYSSES KLAW,SILVERMANE/SILVIO MA,FLATMAN,SCREAMING MIMI/MELIS,BEAST/HENRY &HANK& P,HAWK,BINARY/CAROL DANVERS,CITIZEN V III/DALLAS,SHE-HULK/JENNIFER WA"
CYCLOPS | MUTANT X-V,"BLOODSTORM | MUTANT ,SILVER SURFER | MUTA,SUMMERS, SCOTT III |,ICE-MAN | MUTANT X-V,CEREBRO | MUTANT-X V,GREY, JEAN | MUTANT ,BINARY | MUTANT X-VE,CAPTAIN AMERICA | MU,BRUTE | MUTANT X-VER,HAVOK/ALEX SUMMERS ,NOVA II | MUTANT X-V,MR. SINISTER | MUTAN"
CYRA [ASGARDIAN],"FAIRMONT, AMANDA MAN,VOLSTAGG,HESCAMAR/MARNOT [ASG,BETA RAY BILL,SURTUR,OLSON, MRS.,BALDER [ASGARDIAN]"
D'KEN [SHI'AR],"DEATHBIRD [SHI'AR],ERIC THE RED [SHI'AR,SHADOWCAT/KATHERINE ,MODT,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,RAZA LONGKNIFE,WASP/JANET VAN DYNE ,BLACK TOM CASSIDY,O'DONNELL, EAMON,CORSAIR,MACTAGGERT, MOIRA KI,GREY, DR. JOHN,ORACLE/LADY SIBYL,ASTRA,CORBEAU, DR. PETER,STARBOLT,S'LAR,ARAKI [SHI'AR],LILANDRA NERAMANI [S,K'RK [SHI'AR],GREY, ELAINE,CH'OD,GUARDIAN/JAMES MACDO,ELECTRON,STORM/ORORO MUNROE S,PHOENIX II,MAM'SELLE HEPZIBAH,BANSHEE/SEAN CASSIDY,GLADIATOR II,COLOSSUS II/PETER RA,NIGHTCRAWLER/KURT WA,QUASAR II,PROFESSOR X/CHARLES ,CODY, GARY,BINARY/CAROL DANVERS,CR'REEE"
"DABUTA, NIGEL","BLACK WIDOW/NATASHA ,TUATARA/COMMANDER AR"
DADDY WRONGLEGS,"BLACK WIDOW/NATASHA ,MOON KNIGHT/MARC SPE,DAGGER/TANDY BOWEN,PUNISHER II/FRANK CA,DAREDEVIL/MATT MURDO,HUMAN TORCH/JOHNNY S,CLOAK/TYRONE JOHNSON,INVISIBLE WOMAN/SUE ,SHANG-CHI,THING/BENJAMIN J. GR,ZARAN II,MR. FANTASTIC/REED R"
DAMAGE,"MICROCHIP/LINUS LIEB,PUNISHER II/FRANK CA,ARRANGER/"
DANIA,"KESTRUS,VALKYRIE IV,RED RAVEN,SUB-MARINER/NAMOR MA,HULK/DR. ROBERT BRUC,BI-BEAST II"
"DARE, JOHNNY",FIRESTAR/ANGELICA JO
"DARE, KATHLEEN","BLACK WIDOW/NATASHA ,GHOST,TIGRA/GREER NELSON,USAGENT/CAPTAIN JOHN,SUNTURION/ARTHUR DEA,ARBOGAST, BAMBI,SPYMASTER II,RADIOACTIVE MAN/DR. ,WHIPLASH/MARK SCARLO,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,HOGAN, HAROLD J. HAP,ALVAREZ, FELIX,IRON MAN/TONY STARK ,HOGAN, VIRGINIA PEPP,MADAME MASQUE/GIULIE,FONG, LI,PEARSON, MARCY,BLIZZARD II/DONALD G,LACOSTE, RAE,SONDHEIM, ERICA,GREY GARGOYLE/PAUL P,IRON MAN IV/JAMES R.,ANT-MAN II/SCOTT HAR,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,ANT-MAN/DR. HENRY J.,HAMMER, JUSTIN,LIVING LIGHTNING/MIG,MANDARIN,DR. DOOM/VICTOR VON ,ZIMMER, ABE,SPIDER-WOMAN II/JULI,MARTINELLI, VINCENT"
DARK COUNSEL/VARTU,"SKOOKA,VORZEN,HYZAKTL,QIRMET,BORROB,UR-LINI,UNI-LORD,GRAND OVERSEER,PRADDA FOL,UNIT 101101,OUTRIDER/OCLIN UWIR ,BLACKBODY,RU,JYX,PYRAKH, COMMANDER,HRILL,NURIL,SILVER SURFER/NORRIN,KHIRN"
DARK HUNTER,"MAN-THING/THEODORE T,LEECH,HOWARD THE DUCK,TANA NILE,RICHARDS, FRANKLIN B"
DARK ONE,"SHIP,ANGEL/WARREN KENNETH"
DARK RAIDER,"ANT-MAN II/SCOTT HAR,ATOR, GENERAL,UATU,LYJA LAZERFIST [SKRU,ROOTAR,MALICE III,INVISIBLE WOMAN/SUE ,ARON [WATCHER],THING/BENJAMIN J. GR,PULSSUS,KRISTOFF/KRISTOFF VE,ZARRKO, ARTHUR,HUMAN TORCH/JOHNNY S,RICHARDS, NATHANIEL,GLABOO"
DARKSTAR/LAYNIA SERG,"PUNISHER,AMERICAN EAGLE III/J,DOORMAN,PETROVITCH, IVAN,MAGRUDER, ALLIE,GROWING MAN,LORELEI,GRIFFIN II/JOHNNY HO,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,THING/BENJAMIN J. GR,SHAMAN/MICHAEL TWOYO,JONES, RICHARD MILHO,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,HOGAN, VIRGINIA PEPP,UNUS THE UNTOUCHABLE,SILVERCLAW/LA GARRA ,TEN FOR,STOCKBRIDGE, DEANNA,IRON MAN IV/JAMES R.,IRONCLAD,URSA MAJOR/MIKHAIL U,AVIOS,NORTHSTAR/JEAN-PAUL ,DAZZLER II/ALLISON B,UATU,STRANGER,MEDUSA/MEDUSALITH AM,NIGHT THRASHER/DUANE,EGO,CARDINAL/CLEMDENON,INVISIBLE WOMAN/SUE ,POWERSURGE/ILLARION ,BALDER [ASGARDIAN],NORRISS, SISTER BARB,STILT-MAN/WILBUR DAY,LONGSHOT,ROGUE /,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,RAGE/ELVIN DARYL HAL,TITANIUM MAN/BORIS B,MAN-APE/M'BAKU,DEWOLFF, JEAN,MAGNETO/MAGNUS/ERIC ,FANTASMA,BOOMERANG/FRED MYERS,HELLSTORM/DAIMON HEL,IRON MAN III/EDDIE M,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,POWER MAN/ERIK JOSTE,KANE, LARRY,MADAME MASQUE/GIULIE,SERGEI,DRAGONFLY/VERONICA D,CANNONBALL II/SAM GU,MADAME MASQUE IV,SUNSPOT/ROBERTO DACO,KAMO THARNN,SWARM/FRITZ VON MEYE,ST. THOMAS, JULES,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,SOFEN, MARION,VANGUARD/NICOLAI KRY,DEFENSOR,FAYRELYTE STRONGHEAR,GAMBIT/REMY LEBEAU ,JAMESON, J. JONAH,BLOOD BROTHERS,THOR/DR. DONALD BLAK,SIRYN/THERESA ROURKE,THUNDERBIRD III/NEAL,DR. PHOBOS,COLOSSUS II/PETER RA,HELLCAT/PATSY WALKER,BLACK GOLIATH/DR. WI,BEAST/HENRY &HANK& P,MARVEL GIRL/JEAN GRE,HAWK,X-RAY,FIREBIRD/BONITA JUAR,SUPREME INTELLIGENCE,LUMPKIN, WILLIAM WIL,QUASAR III/WENDELL V,SHE-HULK/JENNIFER WA,JUSTICE II/VANCE AST,UNION JACK III/JOEY ,TALBOT, GLENN,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,SHATTERFIST/,ARABIAN KNIGHT/ABDUL,SITWELL, JASPER,KAA,BAYMAX,HERCULES [GREEK GOD],BLACK DEATH/DR. IVAN,JOLT/HALLIE TAKAHAMA,NURO,PUNISHER II/FRANK CA,ROM CLONE,O'BRIEN, MICHAEL,VOSTOK,IRON FIST/DANIEL RAN,DINAH-SOAR,GHOST RIDER II/JOHNN,STARFOX/EROS,EEL II/EDWARD LAVELL,KARNAK [INHUMAN],SUMMERS, NATHAN CHRI,FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,SPIDER-MAN/PETER PAR,SZARDOS, MARGALI,VISION ,DEVASTATOR II/GREGOR,ANT-MAN/DR. HENRY J.,MOONSTONE II/KARLA S,BALE, EMERSON,RICHARDS, FRANKLIN B,ANGEL/WARREN KENNETH,TAKACHIHO, HIRO,CLAYBORNE, REGINA,FENSTER, RICHARD,ROM, SPACEKNIGHT,SENTINELS,WHIZZER II/STANLEY S,BLITZKRIEG/,SCARLET CENTURION,SNOWBIRD/NARYA/ANNE ,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,RAMPAGE/STUART CLARK,PROFESSOR X/CHARLES ,LUNA/LUNA MAXIMOFF [,STINGRAY/DR. WALTER ,TIGER SHARK/TODD ARL,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,ERIC THE RED [SHI'AR,USAGENT/CAPTAIN JOHN,SIBERCAT/,BATTLESTAR/LEMAR HOS,BLOB/FRED J. DUKES,BEREET,PERUN,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,MOONDRAGON/HEATHER D,STANKOWICZ, FABIAN,TRIATHLON/DELROY GAR,SUNSTROKE/,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,GUARDIAN/JAMES MACDO,DOC SAMSON/DR. LEONA,ANALYZER,MACHINE MAN/X-51,CAPTAIN AMERICA,CRIMSON DYNAMO IV/YU,IRONWOOD, CISSY,ICEMASTER/,STARSHINE II/BRANDY ,ICEMAN/ROBERT BOBBY ,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,VANISHER,JACK OF HEARTS/JACK ,MR. IMMORTAL,FALCON/SAM WILSON,FLATMAN,MOCKINGBIRD/DR. BARB,PSYLOCKE/ELISABETH B,TEXAS TWISTER/DREW D,SABRA/RUTH BAT-SERAP,CRIMSON DYNAMO V/DIM,DAREDEVIL/MATT MURDO,MANDARIN,HELA [ASGARDIAN],GARGOYLE II/ISAAC CH,RED GUARDIAN III/DR.,LOCKJAW [INHUMAN],CITIZEN V III/DALLAS,BANNER, BETTY ROSS T"
DAWN,"MANX,WITNESS/NESS"
DAYTRIPPER/AMANDA SE,"SPIDER-WOMAN/JESSICA,BARAK,DAKIMH THE ENCHANTER,SIKORSKY,THOG,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,SOUTHERN, CANDY,SHAMAN/MICHAEL TWOYO,S'YM,ORACLE/LADY SIBYL,VITCHEN,PHEMOUS,RA'AL,LILANDRA NERAMANI [S,MACON, ANGELO,CORSI, TOM,CHAMBERS, MR.,NIGHTMARE/EDVARD HAB,WHITE QUEEN/EMMA FRO,DORMAMMU,CAMPBELL, DR. RORY,CALLISTO,GLADIATOR II,NIGHTCRAWLER/KURT WA,LEGION II/DAVID HALL,POLARIS/LORNA DANE,ROGUE /,LEECH,FRIEDLANDER, SHARON,CR'REEE,WOLFE, SARA,KNIGHT, MISTY,TESSA,SHRILL/,COLE, WADE,D'SPAYRE,MAGNETO/MAGNUS/ERIC ,PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,GRAVEMOSS,COOPER, DR. VALERIE,MEGGAN,MCCABE, LINDSAY,BLACK KING/SEBASTIAN,CORSAIR,A'YIN,WOLFSBANE/RAHNE SINC,CHENEY, LILA,JOYBOY,CANNONBALL II/SAM GU,SUNDER,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,MEPHISTO,SIFFROR,MALEVOLENCE,STORM/ORORO MUNROE S,MASTERMIND/JASON WYN,GAMBIT/REMY LEBEAU ,MISS LOCKE,CYPHER/DOUG RAMSEY,MAGIK/ILLYANA RASPUT,SIRYN/THERESA ROURKE,SKULLBUSTER,PRETTY BOY,COLOSSUS II/PETER RA,NUGENT,BOOMER/TABITHA SMITH,LOCKHEED,MASQUE,CUTTHROAT/DANIEL LEI,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,STUART, BRIG. ALYSAN,BINARY/CAROL DANVERS,UMAR,REESE, MURRAY,SHADOWCAT/KATHERINE ,AGED GENGHIS,BISHOP /,HOGARTH, JERYN,SHADOW KING/AMAHL FA,PLUTO [OLYMPIAN],SPIRAL,MIRAGE II/DANIELLE M,LADY DEATHSTRIKE/YUR,ADVERSARY,STRONG GUY/GUIDO CAR,IRON FIST/DANIEL RAN,LELAND, HARRY,HUNTER, STEVIE,ARCADE/,FURY, COL. NICHOLAS ,KALE, JENNIFER,KIRBY, JACK,SZARDOS, MARGALI,SILVER,AVALANCHE/DOMINIC PE,MOLGOTHA,FORGE,CLEA,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,WILFORD, ELISABETH B,SENTINELS,CYLLA II,CROSSAN, ANNIE,PLAGUE,PROFESSOR X/CHARLES ,ZERO,SKARABROUS,BLOB/FRED J. DUKES,ISHIMA, DAVID,BELASCO,VILIVEN,PUCK/EUGENE MILTON J,MACTAGGERT, MOIRA KI,FORRESTER, CAPT. ALE,RICTOR/JULIO ESTEBAN,BLESSING, MORGANA,DE LA FONTAINE, CONT,PHOENIX II,SHAMROCK/MOLLY FITZG,WONG,TWEEDLEDOPE,MYSTIQUE/RAVEN DARKH,BANSHEE/SEAN CASSIDY,SPOOR/ANDREW HAMISH ,PHOENIX III/RACHEL S,BONEBREAKER/,WISDOM, PETER,PSYLOCKE/ELISABETH B,PIERCE, DONALD,MULTIPLE MAN/JAMES A,KENT, CLARK,XIANDU,SUMMERS, MADELYNE MA,LANG, DR. STEVEN"
DAZZLER/BURTRAM WORT,"YETI,GORGON [INHUMAN],MASTERMIND/JASON WYN,BLACK BOLT/BLACKANTO,KRAVEN THE HUNTER/SE,ICEMAN/ROBERT BOBBY ,BLOB/FRED J. DUKES,CYCLOPS/SCOTT SUMMER,STUART, DR.,CARTER, TAD,SOUTHERN, CANDY,HAVOK/ALEX SUMMERS ,ANGEL/WARREN KENNETH,PIXIE/ [ETERNAL],MARTIN, TERI,MARTIN, ASHLEY,AVIA,KRUEGER,UNUS THE UNTOUCHABLE,POLARIS/LORNA DANE,WORTHINGTON, KATHRYN,BEAST/HENRY &HANK& P,PROFESSOR X/CHARLES ,DUNCAN, FRED,MARVEL GIRL/JEAN GRE,KARNAK [INHUMAN],RAPUNZEL"
"DE LA SALLE, BEATRIC",HAWK
DEADAIR,"STORM/ORORO MUNROE S,COLOSSUS II/PETER RA,LEAD-IN,BISHOP /,STATIC,ARIZE,ICEMAN/ROBERT BOBBY ,PROFESSOR X/CHARLES ,ANGEL/WARREN KENNETH,CANCELLATOR,TIMESLOT,SWEEPZWEAK"
DEADHEAD,"THERA,PLANNER,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,CONDOR,CORRUPTOR/JACKSON DA,RIDER, ROBERT ROBBIE,SURESHOT,NOVA/RICHARD RIDER,DIAMONDHEAD/DYKER,DARKHAWK/CHRIS POWEL,KID QUARRY,RHINO,MAXOV,RAGE/ELVIN DARYL HAL,SHE-HULK/JENNIFER WA"
"DEAN, BETTY","BUCKY/BUCKY BARNES,SUB-MARINER/NAMOR MA"
DEATH,"BRIGHTWIND,CAPTAIN MARVEL II/MO,SVAROG,BLACK KNIGHT V/DANE ,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,WOLVERINE/LOGAN ,SHAMAN/MICHAEL TWOYO,JONES, RICHARD MILHO,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,ABSORBING MAN/CARL C,WIZARD/BENTLEY WITTM,RHINO,DEVIL-SLAYER/ERIC SI,COLLECTOR/TANELEER T,CITIZEN V II/HELMUT ,INFINITY II,LORD CHAOS,RED GUARDIAN II/ALEX,ITZAMNA,WHITE QUEEN/EMMA FRO,DIABLO/ESTEBAN DE AB,RUNNER,UATU,NORTHSTAR/JEAN-PAUL ,SWORDSMAN/JACQUES DU,STRANGER,NIGHT THRASHER/DUANE,LEEDS, NED,INVISIBLE WOMAN/SUE ,NORRISS, SISTER BARB,THANOS DOPPELGANGER,NOVA II/FRANKIE RAYE,WRECKER III/DIRK GAR,CONSTRICTOR/FRANK PA,ARCANNA/ARCANNA JONE,SUPER SKRULL/KL'RT,DEATHLOK III/MICHAEL,POLARIS/LORNA DANE,ROGUE /,TASKMASTER,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,GREEN GOBLIN/NORMAN ,SIF,MAGUS,MAGNETO/MAGNUS/ERIC ,LOKI [ASGARDIAN],MANITOU,DEADPOOL/JACK/WADE W,BLACK KNIGHT/SIR PER,BARON MORDO/KARL MOR,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,HAWKEYE DOPPELGANGER,CUSHING, KATE,DR. OCTOPUS/OTTO OCT,WOLFSBANE/RAHNE SINC,ISAAC,HATE,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,MEPHISTO,DRACULA/VLAD TEPES,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,TERRAXIA,GAMBIT/REMY LEBEAU ,WILD CHILD/KYLE GIBN,THOR/DR. DONALD BLAK,CYPHER/DOUG RAMSEY,JONES, MARLO CHANDLE,WATSON-PARKER, MARY ,COLOSSUS II/PETER RA,GRANDMASTER/EN DWI G,BEAST/HENRY &HANK& P,MENTOR/ALARS [ETERNA,OBLIVION,MARVEL GIRL/JEAN GRE,HAWK,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,SAVANNAH, LOU-ANN,PHARAOH RAMA-TUT,TIGRA/GREER NELSON,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,CLOAK/TYRONE JOHNSON,NAMORITA/NITA PRENTI,AURORA/JEANNE-MARIE ,SERSI/SYLVIA,LIVING TRIBUNAL,IRON MAN DOPPELGANGE,MIRAGE II/DANIELLE M,EXECUTIONER II/SKURG,MAGMA/AMARA AQUILLA/,HERCULES [GREEK GOD],STRONG GUY/GUIDO CAR,KRONOS,PUMA/THOMAS FIREHEAR,VOLCANA/MARSHA ROSEN,CAPTAIN MARVEL/CAPTA,STARFOX/EROS,KARNAK [INHUMAN],PIP/PRINCE GOFERN,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,VISION ,MOLECULE MAN/OWEN RE,ANT-MAN/DR. HENRY J.,SILHOUETTE,DEATH ADDER,FORGE,RICHARDS, FRANKLIN B,CLEA,MS. MARVEL II/SHARON,MASTER ORDER,ANGEL/WARREN KENNETH,BULLSEYE II/BENJAMIN,MOON KNIGHT/MARC SPE,ABOMINATION/EMIL BLO,KORVAC, MICHAEL,CAPTAIN MARVEL III/G,WHIZZER II/STANLEY S,BLITZKRIEG/,JUGGERNAUT/CAIN MARK,HUMAN TORCH/JOHNNY S,BARON BLOOD/JOHN FAL,ZIRAN,PROFESSOR X/CHARLES ,TITANIA II/MARY SKEE,SILVER SURFER/NORRIN,KARMA/XI'AN COY MANH,EPOCH,BLACK WIDOW/NATASHA ,HYPERION II,BUCKY/BUCKY BARNES,TEZCATLIPOCA,NEBULA,KRAVEN THE HUNTER/SE,WALKER,OLAFSON, ERIC,GAMORA,KISMET/J'RIDIA STARD,NOVA/RICHARD RIDER,MOLE MAN/HARVEY RUPE,PUCK/EUGENE MILTON J,IRON MAN/TONY STARK ,IN-BETWEENER,MOONDRAGON/HEATHER D,MERCADO, JOY,DE LA FONTAINE, CONT,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,BEYONDER,WARLOCK III,ANALYZER,ONE ABOVE ALL [CELES,VULTURE/ADRIAN TOOME,TRUTH,HUDSON, HEATHER,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,DAGGER/TANDY BOWEN,GALACTUS/GALAN,FIRELORD/PYREUS KRIL,NIGHTHAWK II/KYLE RI,ELECTRO/MAX DILLON,TERRAX II/TYROS,ZEDRAO, GENERAL,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,PHOENIX III/RACHEL S,TRITON,MOCKINGBIRD/DR. BARB,T-RAY/WADE WILSON,PSYLOCKE/ELISABETH B,MR. FANTASTIC DOPPEL,LOVE,THANOS,DRAX/ARTHUR DOUGLAS,DAREDEVIL/MATT MURDO,TALISMAN,WARLOCK II/ADAM WARL,MULTIPLE MAN/JAMES A,KENT, CLARK,CHAMPION/TRYCO SLATT,SPIDER-WOMAN II/JULI,ANNIHILUS,COUNTERWEIGHT/JACK P"
DEATH ADDER,"CAPTAIN MARVEL II/MO,ARMADILLO/ANTONIO RO,FIREBRAND/GARY GILBE,ARBOGAST, BAMBI,CENTURY, TURNER D.,JARVIS, EDWIN ,RINGER/ANTHONY TONY ,CAPTAIN MARVEL/CAPTA,FURY, COL. NICHOLAS ,BLUE STREAK/,DR. DRUID/ANTHONY LU,ANT-MAN/DR. HENRY J.,ROSENTHAL, BERNIE,ANACONDA/BLANCHE SIT,TRAPSTER/PETER PETRU,RAPIER,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,SIDEWINDER/SETH VOEL,SCOURGE,BIRD MAN III/,SILVER SURFER/NORRIN,HYPERION II,HELLRAZOR,VAMP,RATTLER,NOMAD III/JACK MONRO,LETHA,MALUS, DR. KARL,WASP/JANET VAN DYNE ,IRON MAN/TONY STARK ,ASP II/CLEO,BUSHMASTER II/QUINCY,CAPTAIN BRITAIN/BRIA,COBRA/KLAUS VORHEES,DRACULA/VLAD TEPES,GRAPPLER,MR. FANTASTIC/REED R,BEYONDER,HIJACKER,CAPTAIN AMERICA,THUNDRA,BLACK MAMBA/TANYA SE,NIGHTHAWK II/KYLE RI,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,STEEPLEJACK II/MAXWE,SHELLSHOCK/,MINDWAVE,COTTONMOUTH II,MOCKINGBIRD/DR. BARB,CHEETAH,FOOLKILLER II/GREG S,EL JAGUAR,PRINCESS PYTHON/ZELD,CYCLONE,PORCUPINE/ALEX GENTR,DIAMONDBACK II/RACHE,RINGMASTER/MAYNARD T,CLOWN/CRAFTY ELIOT F,DRAX/ARTHUR DOUGLAS,GRANDMASTER/EN DWI G,KRAKEN,MARTINELLI, VINCENT ,HAWK,MADCAP,KINGPIN/WILSON FISK,SHE-HULK/JENNIFER WA"
DEATH STING/MIRANDA,"SCIMITAR,MEACHUM, JOY,IRON FIST/DANIEL RAN,SHIPPINSKY, MALIK,SHARYD/CONAL"
DEATH'S HEAD,"FURY, COL. NICHOLAS ,NEVILLE, KATE,LUMP,NETWORK NINA,MACKENZIE, AL,DE LA FONTAINE, CONT,PIERCE, ALEXANDER GO"
