hero,connection
"COOPER, DR. VALERIE","SABRETOOTH/VICTOR CR,CAPTAIN MARVEL II/MO,KULAN GATH,CORTEZ, FABIAN,ATALANTA,ARIZE,WOLVERINE/LOGAN ,QUESTA,BLACK TOM CASSIDY,SHAMAN/MICHAEL TWOYO,LAPIN, EMIL,JONES, RICHARD MILHO,HOUND,LEFT-WINGER/HECTOR L,STERMAN, ANDREA ANDI,GREY, ELAINE,CITIZEN V II/HELMUT ,TOAD/MORTIMER TOYNBE,SILVER SCORPION/ELIS,CORSI, TOM,EDGERTON, GAYLE,IRON MAN IV/JAMES R.,URSA MAJOR/MIKHAIL U,RANDOM II/MARSHALL E,CALLISTO,APOCALYPSE/EN SABAH ,EGO,INVISIBLE WOMAN/SUE ,TSURAYABA, MATSUO,WHIZZER III/JAMES SA,THERAK,CONSTRICTOR/FRANK PA,LONGSHOT,LEGION II/DAVID HALL,CLINTON, BILL,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,WARTON/WARBECK,DORMA II [ATLANTEAN],FIXER II/PAUL NORBER,CR'REEE,DUGAN, TIMOTHY ALOYI,FONTANELLE/GLORIA DA,DEMOLITION MAN/DENNI,WINDSHEAR/COLIN ASHW,SMUGGLER II/CONRAD J,PYRO/ALLERDYCE JOHNN,SHREW/MARILYN MAYCRO,WILDSIDE,WATER WIZARD/PETE,RIGHT-WINGER/JEROME ,PIROUETTE/JOBETH,BLIZZARD II/DONALD G,STROBE/,DELGADO,STORM/ORORO MUNROE S,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,DARKSTAR/LAYNIA SERG,WILD CHILD/KYLE GIBN,THOR/DR. DONALD BLAK,DOMINO III/BEATRICE/,SIRYN/THERESA ROURKE,DAHN, FARNOQ,NUKLO/ROBERT FRANK J,BLOOD BROTHERS,GARVIN, GEARS,PRETTY BOY,HAMMER, JUSTIN,BOOMER/TABITHA SMITH,MOREAU, PHILLIP,CARTER, SHARON,BRIDGE, GEORGE WASHI,MASQUE,FOREARM,JUBILEE/JUBILATION L,SPAULDING, PETER,MARVEL GIRL/JEAN GRE,HAWK,LANDSLIDE II/LEE BRO,TREMELO/,STRYFE,TILBY, TRISH/PATRICI,REPTYL,PHARAOH RAMA-TUT,CLEMSON, MIKE,REILLY, MAVIS,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,COPYCAT/VANESSA,BISHOP /,YASHIDA, MARIKO,SPIRAL,MIRAGE II/DANIELLE M,LADY DEATHSTRIKE/YUR,MAGMA/AMARA AQUILLA/,STRONG GUY/GUIDO CAR,NAZE,GREY, DR. JOHN,VAGUE/,VIPER II,PUNISHER II/FRANK CA,CORBEAU, DR. PETER,HUNTER, STEVIE,CRIMSON COMMANDO/FRA,SHATTERSTAR II/GAVEE,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,EDGERTON, MR.,FIFOLET,CHAOS/DANIEL DASH,AVALANCHE/DOMINIC PE,SASQUATCH/WALTER LAN,MOONSTONE II/KARLA S,BUCKY VI/,FORGE,SINGER,SHARD,MERCURY III/,RED GUARDIAN IV,JUGGERNAUT/CAIN MARK,TOLLIVER,X-CUTIONER/CARL DENT,PROFESSOR X/CHARLES ,TUSK,ANTEUS,TURBO II (A)/MICHIKO,USAGENT/CAPTAIN JOHN,IRON CROSS/HELMUT GR,HEYWERTH, GENERAL,NOMAD III/JACK MONRO,BLOB/FRED J. DUKES,FERAL/MARIA CALLASAN,NOVA/RICHARD RIDER,SPRAGG,SLAB/KRIS ANDERSON,PUCK/EUGENE MILTON J,IRON MAN/TONY STARK ,HIGGINS, SAMUEL,LEVIN, MAJOR DEBRA,RICTOR/JULIO ESTEBAN,MR. SINISTER/NATHAN ,MENTALLO,AYESHA,RYKING, ALEXANDER,PETRIE, JUDGE RICHAR,TRIATHLON/DELROY GAR,HAZARD/CARTER RYKING,HULK/DR. ROBERT BRUC,THOR III DOPPELGANGE,WARLOCK III,WAR/ABRAHAM LINCOLN ,KOPPISCH, DR. ERIC,BLACK PANTHER/T'CHAL,SHIP,RED SKULL II/ALBERT ,ANDERSSEN, TANYA,BROWSER,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,JONES, GABE,MAJCOMB, RENEE,WISDOM, PETER,MOCKINGBIRD/DR. BARB,PSYLOCKE/ELISABETH B,DOMINA,LAMBERT, WILSON,CRIMSON DYNAMO V/DIM,DAREDEVIL/MATT MURDO,MULTIPLE MAN/JAMES A,PILEDRIVER II/BRIAN ,SUMMERS, MADELYNE MA,LOCKJAW [INHUMAN],BOUDREAUX, BELLA DON,CITIZEN V III/DALLAS,BANNER, BETTY ROSS T,MAGRUDER, ALLIE,PLANTMAN/SAM SMITHER,SIKORSKY,FIREBRAND II/BROXTEL,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,CHALKER, PROF. VIC,FAMINE/AUTUMN ROLFSO,MAN-KILLER/KATRINA L,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,FATALE/PAMELA GREENW,BLAQUESMITH,CHASE, TREVOR,RHINO,AJAX,TOPSPIN/DARREN MITCH,LILANDRA NERAMANI [S,GIDEON,BEETLE ROBOT,CH'OD,GRAVITON/FRANK HALL,BLUE SHIELD/JOSEPH J,SAURON/DR. KARL LYKO,HALLER, GABRIELLE,ULYSSES II,NORTHSTAR/JEAN-PAUL ,DAZZLER II/ALLISON B,PHOENIX 2013,PRODIGAL/,TEMPO,BEETLE II/LEILA DAVI,REINMAN, PAULA,NIGHTCRAWLER/KURT WA,ROGUE /,LEECH,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,HUSK/PAIGE GUTHRIE,HARDRIVE,TASKMASTER,RONAN THE ACCUSER [K,PUNCHOUT,STANDISH, GEN.,RICOCHET/SEN. STEVEN,FRIEDLANDER, SHARON,VISION DOPPELGANGER,HAIRBAG/SUGGS,COLE, WADE,MAGNETO/MAGNUS/ERIC ,GOLDFIRE/AMEIKO SABU,SHINSKI, PROFESSOR W,DEADPOOL/JACK/WADE W,CYCLOPS/SCOTT SUMMER,WHIPLASH/MARK SCARLO,ALOUETTE, GENARD,WASP/JANET VAN DYNE ,THUNDERSTRIKE/ERIC K,RAPTURE/SISTER JOY,POWER MAN/ERIK JOSTE,WOLFSBANE/RAHNE SINC,CHENEY, LILA,OGRE,CANNONBALL II/SAM GU,SUNDER,ARCLIGHT/PHILLIPA SO,SUNSPOT/ROBERTO DACO,TERRAFORMER/SAM,ANDERSON, CHIEF MAGI,ROMA,SPEEDBALL/ROBBIE BAL,POITIER, CLAUDE,SUGAR MAN,VANGUARD/NICOLAI KRY,MAM'SELLE HEPZIBAH,PIPELINE/CORMICK GRI,JAMESON, J. JONAH,CYPHER/DOUG RAMSEY,JONES, MARLO CHANDLE,WANG, VICTORIA VICKY,MAGIK/ILLYANA RASPUT,DARK BEAST/HENRY MCC,SKULLBUSTER,GRASP,SHORR, JACQUELINE,COLOSSUS II/PETER RA,CARPENTER, RACHEL,KELLY, SEN. ROBERT E,DIAMONDBACK II/RACHE,CALIBAN/,CALEDONIA/ALISANDE S,REAPER II,BEAST/HENRY &HANK& P,SAXON, STARR,MARTINEZ, ISADORA,STUART, BRIG. ALYSAN,COURIER/JACOB GAVIN,BINARY/CAROL DANVERS,SHE-HULK/JENNIFER WA,SPROCKET,JUSTICE II/VANCE AST,TIGRA/GREER NELSON,REESE, MURRAY,CHARCOAL/CHARLIE BUR,WHIRLWIND/DAVID CANN,NORRISS, JACK,NAMORITA/NITA PRENTI,AURORA/JEANNE-MARIE ,SERSI/SYLVIA,JARVIS, EDWIN ,LEBEAU, MERCY,NUMBER ONE FAN/PROF.,ADVERSARY,OTOMO,CHAIN,ROGERS, GAYLE,RAMROD III/,JOLT/HALLIE TAKAHAMA,ELYSIA,CARPENTER, LARRY,O'BRIEN, MICHAEL,CHROME/,CRUX/CRISTAL LEMIUEX,FIREBALLS/JACK FARLE,STARFOX/EROS,JONES, CHARLOTTE,KEREM,CYBER,GORGEOUS GEORGE,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,BATROC/GEORGES BATRO,VISION ,SILVER,ANT-MAN/DR. HENRY J.,MAJOR DOMO,SIKORSKY, RAYMOND,RICHARDS, FRANKLIN B,HARDCASE/HAROLD HARR,DESTINY II/IRENE ADL,ARACHNE,ANGEL/WARREN KENNETH,BULLSEYE II/BENJAMIN,ISHIHARA, ZOE,SCREAM,MOWAT, FARLEY,HUMAN TORCH/JOHNNY S,RUCKUS,TANTE MATTIE,METEORITE III/VALERI,HAWKSHAW,BLACK WIDOW/NATASHA ,MANNING, ERIKA,MANIPULATOR II,ZERO,BEETLE/ABNER RONALD ,CARGIL/JOANNA CARGIL,BATTLESTAR/LEMAR HOS,MACTAGGERT, MOIRA KI,DYNA-MITE/ROGER AUBR,CREED, GRAYDON,BUCKY II/FRED DAVIS,STANKOWICZ, FABIAN,CARTER, PEGGY,GAUNTLET,RANSOME, JENNIFER AM,MR. FANTASTIC/REED R,FREEMAN, DUANE JEROM,BEYONDER,GUARDIAN/JAMES MACDO,SCALPHUNTER,CAPTAIN AMERICA,HUDSON, HEATHER,BRIQUETTE/,MYSTIQUE/RAVEN DARKH,PHOENIX III/RACHEL S,REYES, DR. CECELIA,SENTRY 459,BONEBREAKER/,CANNONBALL/JACK PULV,WETHERELL, MANOLI,SCREAMING MIMI/MELIS,PIERCE, DONALD,HECTOR II,EMPLATE/MARIUS ST. C,RED SKULL/JOHANN SCH,BRICKMAN, GLORIA,SPIDER-WOMAN II/JULI,PSYNAPSE,AHAB/RORY CAMPBELL,SELENE,FLAMBE/,HYDROMAN/MORRIE BENC,FIREFIST/RUSTY COLLI"
"CORRIGAN, ARCHIBALD","DIRT NAP,STORM/ORORO MUNROE S,SPIDER-WOMAN/JESSICA,GAMBIT/REMY LEBEAU ,O'DONNELL,BLOODSCREAM,WOLVERINE/LOGAN ,COY, GENERAL NGUYEN ,MCCABE, LINDSAY,ROUGHHOUSE,BATTLEAXE II/JEROME ,DAREDEVIL/MATT MURDO,EXPEDITER II/ZOE CUL,MARVEL GIRL/JEAN GRE,HULK/DR. ROBERT BRUC,SHOTGUN/ZEKE SALLING,KARMA/XI'AN COY MANH,TYGER TIGER/JESSAN H,TAI"
CORSAIR,"KA-ZAR/KEVIN PLUNDER,DEATHBIRD [SHI'AR],BRIGHTWIND,SIKORSKY,MODT,BLACK KNIGHT V/DANE ,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,RAZA LONGKNIFE,THING/BENJAMIN J. GR,KINCAID, DR. KEITH,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,ORACLE/LADY SIBYL,S'YM,ABSORBING MAN/CARL C,LILANDRA NERAMANI [S,GREY, ELAINE,COLLECTOR/TANELEER T,CORSI, TOM,CH'OD,SAURON/DR. KARL LYKO,WHITE QUEEN/EMMA FRO,UATU,CARTER, JIMMY,WALDO,MENTOR II,INVISIBLE WOMAN/SUE ,GLADIATOR II,NIGHTCRAWLER/KURT WA,QUASAR II,POLARIS/LORNA DANE,ROGUE /,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,DAYTRIPPER/AMANDA SE,SHANNA/SHANNA O'HARA,WARSTAR,FRIEDLANDER, SHARON,CR'REEE,KNIGHT, MISTY,TESSA,MAGNETO/MAGNUS/ERIC ,D'SPAYRE,CRYSTAL [INHUMAN],PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,MCCABE, LINDSAY,BLACK KING/SEBASTIAN,SMASHER IV,SAMEDAR,WOLFSBANE/RAHNE SINC,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,DRACULA/VLAD TEPES,GALEN,STORM/ORORO MUNROE S,MAM'SELLE HEPZIBAH,MASTERMIND/JASON WYN,GAMBIT/REMY LEBEAU ,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,DIRTY WOLFF,COLOSSUS II/PETER RA,LOCKHEED,ZABU,BEAST/HENRY &HANK& P,BINARY/CAROL DANVERS,FAHE,STRUCKER, ANDREA,UROC,TIGRA/GREER NELSON,ARIA,D'KEN [SHI'AR],FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,YASHIDA, MARIKO,SHADOW KING/AMAHL FA,SERSI/SYLVIA,REAGAN, RONALD,JARVIS, EDWIN ,MIRAGE II/DANIELLE M,HUSSAR,MAGMA/AMARA AQUILLA/,HERCULES [GREEK GOD],GREY, DR. JOHN,SILVER SAMURAI/KENYU,CORBEAU, DR. PETER,WORM,HUNTER, STEVIE,ARCADE/,TEMPEST/GRANNZ,EARTHQUAKE,SUMMERS, NATHAN CHRI,FURY, COL. NICHOLAS ,TORGO,VISION ,ANT-MAN/DR. HENRY J.,YUKIO,FORGE,DESTINY II/IRENE ADL,LUPO,TONGAH,TITAN,HUMAN TORCH/JOHNNY S,PROFESSOR X/CHARLES ,LUNA/LUNA MAXIMOFF [,KARMA/XI'AN COY MANH,BLACK WIDOW/NATASHA ,ERIC THE RED [SHI'AR,CHEEVER, JOHN,MACTAGGERT, MOIRA KI,FORRESTER, CAPT. ALE,NEREEL,ASTRA,STARBOLT,ARAKI [SHI'AR],JAHF,BARON STRUCKER/WOLFG,MR. FANTASTIC/REED R,NIGHTSIDE,WARLOCK III,ELECTRON,PHOENIX II,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,FIRELORD/PYREUS KRIL,MYSTIQUE/RAVEN DARKH,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,ZALADANE,PSYLOCKE/ELISABETH B,LIVING LIGHTNING/MIG,MULTIPLE MAN/JAMES A,SUMMERS, MADELYNE MA,SELENE,HODGE, CAMERON"
COTTONMOUTH II,"MODOK/GEORGE TARLETO,FIREBRAND/GARY GILBE,CENTURY, TURNER D.,JARVIS, EDWIN ,HAVOK/ALEX SUMMERS ,SCARLET WITCH/WANDA ,BLACK RACER/,VIPER II,RINGER/ANTHONY TONY ,TORK, SGT.,ROSS, EVERETT KENNET,IRON FIST/DANIEL RAN,NIGHTSHADE/TILDA,CITIZEN V II/HELMUT ,MISTER HYDE/CALVIN Z,W'KABI,DEATH ADDER,ANT-MAN/DR. HENRY J.,ROSENTHAL, BERNIE,QUEEN DIVINE JUSTICE,ANACONDA/BLANCHE SIT,GHAUR [DEVIANT],ADAMS, NICOLE NIKKI,ZOLA, ARNIM,PALADIN/PAUL DENNIS,TRAPSTER/PETER PETRU,RAPIER,FARREL, MIKE,BOOMSLANG/,SIDEWINDER/SETH VOEL,SCOURGE,MORGAN,BIRD MAN III/,LLYRA/LLYRA MORRIS,PUFF ADDER,BLACK WIDOW/NATASHA ,HELLRAZOR,VAMP,RATTLER,LOKI [ASGARDIAN],DEMOLITION MAN/DENNI,NOMAD III/JACK MONRO,CRYSTAL [INHUMAN],LETHA,OKOYE,VAGABOND/PRISCILLA L,REDWING,ROCK PYTHON,IRON MAN/TONY STARK ,ASP II/CLEO,BUSHMASTER II/QUINCY,STANKOWICZ, FABIAN,JACK FLAG/,CARTER, PEGGY,COBRA/KLAUS VORHEES,GRAPPLER,RIDDLEY, HIRAM RAM,COPPERHEAD III/DAVIS,STORM/ORORO MUNROE S,HIJACKER,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,BLACK MAMBA/TANYA SE,FREE SPIRIT/CATHY WE,STEEPLEJACK II/MAXWE,FER DE LANCE/TERESA,BARONESS ZEMO/HEIKE,JAMESON, COL. JOHN ,SHELLSHOCK/,MINDWAVE,FALCON/SAM WILSON,COCKROACH/,COACHWHIP,PSYLOCKE/ELISABETH B,CHEETAH,FOOLKILLER II/GREG S,EL JAGUAR,CAGE, LUKE/CARL LUCA,PRINCESS PYTHON/ZELD,LYNNE, MONICA,CYCLONE,DIAMONDBACK II/RACHE,PORCUPINE/ALEX GENTR,RINGMASTER/MAYNARD T,CLOWN/CRAFTY ELIOT F,BLACK GOLIATH/DR. WI,RED SKULL/JOHANN SCH,KRAKEN,SPIDER-WOMAN II/JULI,STILETTO"
"COWAN, EARL","RED RONIN,LEFLER, BOB"
"CREED, GRAYDON","GILBERTI, ROSE,BISHOP /,PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,SPIDER-MAN CLONE/BEN,BLOB/FRED J. DUKES,WOLVERINE/LOGAN ,MASTER MOLD II,FERAL/MARIA CALLASAN,GREY, DR. JOHN,LIZARD/DR. CURTIS CO,QUICKSILVER/PIETRO M,MASTER MOLD III,CANNONBALL II/SAM GU,MR. SINISTER/NATHAN ,VESSEL,TOAD/MORTIMER TOYNBE,JONES, CHARLOTTE,STORM/ORORO MUNROE S,SHATTERSTAR II/GAVEE,RUIZ, RIGGER,THUNDERBIRD II/JAMES,SPIDER-MAN/PETER PAR,GAMBIT/REMY LEBEAU ,JAMESON, J. JONAH,AVALANCHE/DOMINIC PE,ALVAREZ, CARLY,DOMINO III/BEATRICE/,MYSTIQUE/RAVEN DARKH,ROBERTSON, JOE,ICEMAN/ROBERT BOBBY ,BAILEY, JOEY,FORGE,DARK BEAST/HENRY MCC,HIDALGO, DETECTIVE J,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,PSYLOCKE/ELISABETH B,PROSH,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,JUGGERNAUT/CAIN MARK,LEGION II/DAVID HALL,ST. CROIX, LOUIS,ROGUE /,BEAST/HENRY &HANK& P,JOSEPH,ONSLAUGHT II,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,DRAKE, WILLIAM ROBER"
CRIMSON CRUSADER/ROR,"STORM/ORORO MUNROE S,SYNRAITH,DESTINE, NEWTON,ICEMAN/ROBERT BOBBY ,FORGE,WOLVERINE/LOGAN ,IMP/PANDORA DESTINE,COLOSSUS II/PETER RA,GAMBLE, GRACIE,CERA, KAY,HASARD, SAMANTHA,BEAST/HENRY &HANK& P,HEX/DOMINIC DESTINE,PROFESSOR X/CHARLES ,DESTINE, ADAM,WALLOP/WALTER DESTIN"
CRIMSON DYNAMO IV/YU,"HERCULES [GREEK GOD],BLACK WIDOW/NATASHA ,PETROVITCH, IVAN,DARKSTAR/LAYNIA SERG,ICEMAN/ROBERT BOBBY ,RAMPAGE/STUART CLARK,BALE, EMERSON,GRIFFIN II/JOHNNY HO,GHOST RIDER II/JOHNN,TITANIUM MAN/BORIS B,ANGEL/WARREN KENNETH,FENSTER, RICHARD"
"CROIX, ASHLEY","CHANCE II/NICHOLAS P,SPIDER-MAN/PETER PAR,HOBGOBLIN II/RODERIC,JOHNSMEYER, JAMES,BUZZ,ROCKET RACER/ROBERT ,JAMESON, J. JONAH,JAMESON, MARLA MADIS,CARDIAC/DR. ELI WIRT,POLESTAR/,ROBERTSON, JOE,SPIDER-MAN CLONE/BEN,HAMMER, JUSTIN,VANDERGILL, GEORGE,ELLIS, KEN,MORELLE, NOLAN,NIGHTWATCH/,PROWLER/HOBIE BROWN,LEEDS, BETTY BRANT,EL TORO NEGRO/SERGIO,JOYSTICK/JANICE"
CROSSBONES/BROCK BIN,"EON,ATLAS,ROTH, ARNIE,SERSI/SYLVIA,WOLVERINE/LOGAN ,JARVIS, EDWIN ,FREEMAN, DEREK,LAPIN, EMIL,HERCULES [GREEK GOD],TINKERER,WIZARD/BENTLEY WITTM,VIPER II,GOLDDIGGER,O'BRIEN, MICHAEL,CITIZEN V II/HELMUT ,STARFOX/EROS,SLEEPER,DR. DRUID/ANTHONY LU,VISION ,ANT-MAN/DR. HENRY J.,DEMOLITION MAN DOPPE,ZARAN/MAXIMILLIAN ZA,PEEL, EMMA,ROSENTHAL, BERNIE,ANACONDA/BLANCHE SIT,SINGER,ANGEL/WARREN KENNETH,BULLSEYE II/BENJAMIN,EVERY-MAN,ZOLA, ARNIM,MINERVA [KREE],IMPALA/,BOOMSLANG/,TASKMASTER,DR. DOOM/VICTOR VON ,HAUPTMANN DEUTSCHLAN,TANTE MATTIE,BLACK WIDOW/NATASHA ,M'DAKA,VOICE,MAGNETO/MAGNUS/ERIC ,DUGAN, TIMOTHY ALOYI,LOKI [ASGARDIAN],USAGENT/CAPTAIN JOHN,JACKSON, CURTISS,DEMOLITION MAN/DENNI,THUNDERSTRIKE/ERIC K,MINISTER BLOOD,MOTHER NIGHT/SUSAN S,STANKOWICZ, FABIAN,JACK FLAG/,CARTER, PEGGY,BLACKWING/JOSEPH MAN,COBRA/KLAUS VORHEES,MADAME MASQUE II/,BARON STRUCKER/WOLFG,RIDDLEY, HIRAM RAM,MARCEAUX, THEOREN,MICAWBER, TRISTRAM,POITIER, CLAUDE,DEATHSTROKE/,BENWAY, DR.,CAPTAIN AMERICA,FREE SPIRIT/CATHY WE,BLACK MAMBA/TANYA SE,SUB-MARINER/NAMOR MA,PUENTES, DONNA MARIA,JACK O'LANTERN II/MA,JAMESON, COL. JOHN ,ORB,FALCON/SAM WILSON,BATTLEAXE/,STEEL WIND,DOUGHBOY,MANGLER/,DIAMONDBACK II/RACHE,RED SKULL/JOHANN SCH,CUTTHROAT/DANIEL LEI,SAXON, STARR,SELENE,HAWK,KINGPIN/WILSON FISK,QUASAR III/WENDELL V"
CRUSADER X/BRIAN BRA,"PHARAOH RAMA-TUT,MASTERMIND V,HAUPTMANN ENGLAND,SHADOWCAT/KATHERINE ,STRIDER,SIR BENEDICT,BLACK KNIGHT V/DANE ,PHOENIX III/RACHEL S,CAPTAIN U.K./LINDA M,MEGGAN,PSYLOCKE/ELISABETH B,NIGHTCRAWLER/KURT WA,SAT-YR-9,LOCKHEED,CAPTAIN BRITAIN/BRIA,BRADDOCK, JAMES,ROMA"
CRUSHER/EL PROFESSOR,"IRON MAN/TONY STARK ,HOGAN, VIRGINIA PEPP,MADAME MASQUE/GIULIE,SITWELL, JASPER"
CUFFS/,"SLEEPWALKER,SHERIDAN, LEAH,SHERIDAN, RICHARD RI,SMITH, COL. TOLLIVER,SHERIDAN, WILLIAM,THING/BENJAMIN J. GR,FONG, DR. CHARLES WA,WIRETAP/,CONOVER, ALYSSA,NIGHTSTICK/,RAMBO,MR. FANTASTIC/REED R,SHERIDAN, FLORENCE,SPECTRA/SELENA SLATE"
"CUMMINGS, DIANE","MARSHALL, GRANT,SIMON, FELIX,MUNSON, CLAUDIA,IT,MAGNOR,DELAZNY, DORIAN,O'BRYAN, BOB"
"CURZON, DETECTIVE IN",THOR/DR. DONALD BLAK
"CUSSLER, PHILLIP","SPIDER-MAN/PETER PAR,JAMESON, J. JONAH,JAMESON, MARLA MADIS,SCORPION/MACDONALD G,YIN, ANGELA,PARKER, MAY"
CY-PHYRR 4,CORONER
CYBER,"SKIN/ANGELO ESPINOSA,HURRICANE III,BISHOP /,SHREW/MARILYN MAYCRO,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,COY, GENERAL NGUYEN ,COOPER, DR. VALERIE,RHAPSODY/RACHEL ARGO,M,STRONG GUY/GUIDO CAR,WOLFSBANE/RAHNE SINC,QUICKSILVER/PIETRO M,VAGUE/,MCCOY, EDNA ANDREWS,SPYNE,CANNONBALL II/SAM GU,EXPEDITER II/ZOE CUL,MCCOY, NORTON,STORM/ORORO MUNROE S,WHITE QUEEN/EMMA FRO,BRIQUETTE/,HUDSON, HEATHER,SYNCH/EVERETT THOMAS,LIFEFORCE,BANSHEE/SEAN CASSIDY,GENESIS/TYLER DAYSPR,PRODIGAL/,CHAMBER/JONOTHON STA,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,JUGGERNAUT/CAIN MARK,POLARIS/LORNA DANE,HUSK/PAIGE GUTHRIE,MULTIPLE MAN/JAMES A,HARDRIVE,DEADBOLT,JUBILEE/JUBILATION L,BEAST/HENRY &HANK& P,FLAMBE/,TREMELO/,DUBOIS, NOAH,TYGER TIGER/JESSAN H"
CYNAS,"LLYRON,ATOR, GENERAL,GORGON [INHUMAN],THING/BENJAMIN J. GR,NEBULO,TIMBERIUS,SAPPHIRAS,MAXIMUS [INHUMAN],MARGOYLE,GLABOO,BLOOD WRAITH/SEAN DO,ANT-MAN II/SCOTT HAR,LYJA LAZERFIST [SKRU,BLACK BOLT/BLACKANTO,MEDUSA/MEDUSALITH AM,THOR/DR. DONALD BLAK,HUNTARA/MARY ELIZABE,SUB-MARINER/NAMOR MA,ROOTAR,INVISIBLE WOMAN/SUE ,PULSSUS,TRITON,KRISTOFF/KRISTOFF VE,ZARRKO, ARTHUR,LE FEY, MORGAN,LEONUS/LIONUS [INHUM,HUMAN TORCH/JOHNNY S,TARGON,LOCKJAW [INHUMAN],RICHARDS, NATHANIEL,ARCADIUS"
"D'ALEXIS, AMBER","FURY, COL. NICHOLAS ,SCORPIO III/MIKEL FU,DAZZLER II/ALLISON B,SCORPIO/JAKE FURY,MISS LOCKE,ROGUE /,WOLVERINE/LOGAN"
"D'ANGELO, LIEUTENANT","SPIDER-MAN/PETER PAR,KILLDRAGON, HARMONY,JAMESON, J. JONAH,DIAMOND, BOB,AYALA, FILIPPO,LEEDS, NED,ICEMAN/ROBERT BOBBY ,PARKER, MAY,AYALA, MRS.,JACK OF HEARTS/JACK ,BROWN, ABE,WHITE TIGER/HECTOR A,SUN, LIN,SHINCHUKO, LOTUS,BYRD, NATHANIEL ALEX,AYALA, AWILDA,IRON FIST/DANIEL RAN"
D'SPAYRE,"SKIN/ANGELO ESPINOSA,BERGLUND, GEN.,SCARECROW II,CLOAK/TYRONE JOHNSON,SHADOWCAT/KATHERINE ,PHANTOM RIDER II/HAM,SPITE/,DAKIMH THE ENCHANTER,SKARABROUS,CYCLOPS/SCOTT SUMMER,SPIDER-MAN CLONE/BEN,WOLVERINE/LOGAN ,MR. FEAR/ZOLTAN DRAG,JONES, RICHARD MILHO,JOHNSON, ANNA,FORRESTER, CAPT. ALE,NOX,GHOST RIDER III/DAN ,THOMAS, COMMANDER DA,MEPHISTO,NALES, DET. REBECCA ,HULK/DR. ROBERT BRUC,NIGHTMARE/EDVARD HAB,DAGGER/TANDY BOWEN,PENANCE/MONET ST. CR,SPIDER-MAN/PETER PAR,KALE, JENNIFER,SYNCH/EVERETT THOMAS,PHOBOS,WONG,MAN-THING/THEODORE T,RINTRAH,BANSHEE/SEAN CASSIDY,DR. STRANGE/STEPHEN ,PHOENIX III/RACHEL S,CLEA,CARLISLE, PHILLIP,DEIMOS,WATSON-PARKER, MARY ,LURKING UNKNOWN,THULE, GEN.,COLOSSUS II/PETER RA,FEAR EATER/KKALLAKKU,NORRISS, SISTER BARB,AVANDALIA,NIGHTCRAWLER/KURT WA,THANOS,CHANG, IMEI,DWELLER IN DARKNESS,JUGGERNAUT/CAIN MARK,DAREDEVIL/MATT MURDO,HUSK/PAIGE GUTHRIE,MAYHEM/DET. BRIGID O,BANNER, BETTY ROSS T,WOLFE, SARA,ARES [GREEK GOD]"
D.K./DAVID KALEN,"VULTURE/ADRIAN TOOME,WALTERS, BILLY,LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,HIBBERT, HOPE,JAMESON, J. JONAH,JAMESON, COL. JOHN ,WATSON-PARKER, MARY ,VERMIN/EDWARD WHELAN,LIVING MONOLITH/AHME,BROWN, MINDY MCPHERS,WATSON, ANNA,KAFKA, DR. ASHLEY,PROWLER III/RICK LAW"
