hero,connection
HELLSTORM/DAIMON HEL,"TAGAK,PLANTMAN/SAM SMITHER,SETH II,MORGAN, JERROLD JERR,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,SILVERCLOUD, SAM,SIEGEL, DR. AVRAM,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MELLACE, LUCY SANTIN,TORPEDO III/BROCK JO,CANTOR, VERA,REYNOLDS, KATHERINE,DEVIL-SLAYER/ERIC SI,TOAD/MORTIMER TOYNBE,DEATH-STALKER,DORMAMMU,URSA MAJOR/MIKHAIL U,ANT-MAN II/SCOTT HAR,CHONDU,OLIVIER,INVISIBLE WOMAN/SUE ,MASTER PANDEMONIUM/M,HYPERION,NORRISS, SISTER BARB,NUKE,ARCANNA/ARCANNA JONE,LUNATIK/ARISEN TYRK,LEGION,POLARIS/LORNA DANE,3-D MAN/CHARLES CHAN,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,LOBO,FIXER II/PAUL NORBER,NAGAN, DR. ARTHUR,LITTLETREE, LINDA,XANDU,ENCHANTRESS/AMORA/HE,DRUMM, JERICHO,BOOMERANG/FRED MYERS,PHANTOM RIDER II/HAM,CRYSTAL [INHUMAN],ARAGORN,CYCLOPS/SCOTT SUMMER,POWER MAN/ERIK JOSTE,PENNYWORTH, J.C.,SERGEI,CUTTER,MEPHISTO,WILLIAMS, MINDY,LIBRA/GUSTAV BRANDT,PAGE, KAREN,GOLDEN ARCHER II/WYA,DEFENSOR,WOLFE, HEDY,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,CAGE, LUKE/CARL LUCA,DEVINE, ANTON,HELLCAT/PATSY WALKER,SWITZLER, BEVERLY,BLACK GOLIATH/DR. WI,BEAST/HENRY &HANK& P,AMPHIBIAN/KINGLEY RI,HAWK,BINARY/CAROL DANVERS,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,UMAR,IGOR,DR. SPECTRUM/JOSEPH ,TIGRA/GREER NELSON,NIGHT RIDER III/HAMI,SHADOWCAT/KATHERINE ,WHIZZER/ROBERT L. FR,IKARIS/IKE HARRIS [E,WHIRLWIND/DAVID CANN,CHARCOAL/CHARLIE BUR,NORRISS, JACK,PLUTO [OLYMPIAN],AURORA/JEANNE-MARIE ,JARVIS, EDWIN ,HERCULES [GREEK GOD],LOOTER/NORTON G. FES,SCRATCH, NICHOLAS,PUNISHER II/FRANK CA,SHAITAN, AL,CROW, REV. JOSHUA,IRON FIST/DANIEL RAN,ASMODEUS,ROSETTI, GABRIEL,CAPTAIN MARVEL/CAPTA,GHOST RIDER II/JOHNN,MIRACLE MAN,KARNAK [INHUMAN],SPIDER-MAN/PETER PAR,VASHTI,SATANA,DR. DRUID/ANTHONY LU,BATROC/GEORGES BATRO,SZARDOS, MARGALI,VISION ,ANT-MAN/DR. HENRY J.,COLLECTIVE MAN,SASQUATCH/WALTER LAN,MOONSTONE II/KARLA S,CLEA,ANGEL/WARREN KENNETH,CAPTAIN ULTRA/GRIFFI,PALADIN/PAUL DENNIS,MOON KNIGHT/MARC SPE,WHIZZER II/STANLEY S,BLACKHEART,METEORITE,HUMAN TORCH/JOHNNY S,HOWARD THE DUCK,SHOCKER/HERMAN SCHUL,MELTER/BRUNO HORGAN,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,ARMAZIEL,SATANNISH,BLACK WIDOW/NATASHA ,POWER PRINCESS/ZARDA,FATE, IAN,BEETLE/ABNER RONALD ,CAPTAIN HAWK,BLOB/FRED J. DUKES,KING, HANNIBAL/HENRY,ODIN [ASGARDIAN],NOVA/RICHARD RIDER,NIGHTHAWK/KYLE RICHM,IRON MAN/TONY STARK ,HELLSTROM, VICTORIA,MASTERS, DR. AUGUST,MOONDRAGON/HEATHER D,SHROUD/MAXIMILLIAN Q,HATE-MONGER/ADOLF HI,HULK/DR. ROBERT BRUC,STUNT-MASTER/GEORGE ,MR. FANTASTIC/REED R,SATAN/MARDU KURIOS,HELLSTORM DOPPELGANG,DOC SAMSON/DR. LEONA,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,MIKHLO,WONG,NIGHTHAWK II/KYLE RI,ELECTRO/MAX DILLON,TOM THUMB/THOMAS THO,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,JACK OF HEARTS/JACK ,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,SCREAMING MIMI/MELIS,MECHAMAGE/,SABRA/RUTH BAT-SERAP,PORCUPINE/ALEX GENTR,DAREDEVIL/MATT MURDO,LADY LARK/LINDA LEWI,PROWLER/HOBIE BROWN,BLAZE, ROXANNE SIMPS,HELA [ASGARDIAN],GARGOYLE II/ISAAC CH,RED GUARDIAN III/DR.,LOCKJAW [INHUMAN],OVERMIND/GROM,BANNER, BETTY ROSS T"
"HELLSTROM, VICTORIA","HELLCAT/PATSY WALKER,SATANA"
"HENDERSHOOT, COLONEL","HUDSON, HEATHER,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,GUARDIAN/JAMES MACDO,ANGEL/WARREN KENNETH"
"HENDERSON, CAROL","JUSTICE II/VANCE AST,IMPULSE II/DWIGHT HU,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,TIMESLIP/RINA PATEL,GEE/ALEX POWER,NOVA/RICHARD RIDER,SPROCKET"
"HESSLER, WOLFGANG","CAGE, LUKE/CARL LUCA,CAT III/SHEN KUEI,HUMAN TORCH ANDROID/,SANDMAN/WILLIAM BAKE,RITTER, DEBORAH ,DEADPOOL/JACK/WADE W,SILVER SABLE,RITTER, DONALD,WHITE TIGER II/"
HIGHNOTE/RAOUL HERNA,"SPLICE/CHANDRA KU,SIF,NAUDA,JEMIAH,CADUCEUS,HARVEST/CHI LO,SEA WITCH/BRIGIT O'H,DAYDREAMER/CATHERINE,KATOS,HARGEN,WATSON-PARKER, MARY ,TOMAZOOMA,MINDSINGER/GREGOR,GENII/JASON KIMBALL,ESON [CELESTIAL],VARUA/MIRA,HIGH EVOLUTIONARY/HE,VALKIN,GAMMENON [CELESTIAL],BRIGHTSWORD/CARTER D,CALCULUS/JAHAHAREL P,JUNIPER,MOONSTALKER/KIANA"
"HINDS, PATRICK","SHARPE, ROSALINDE,DWYER, MARISSA,BORROUGHS, CHARLES C"
"HITLER, ADOLF","BUCKY/BUCKY BARNES,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,TORO/TOM RAYMOND,WARRIOR WOMAN/JULIA ,MISS AMERICA/MADELIN,IRON CROSS/HELMUT GR,SPITFIRE/LADY JACQUE,WHIZZER/ROBERT L. FR,RED RAVEN,SUB-MARINER/NAMOR MA,HYENA/HENRY MORTONSO,MASTER MAN/WILHELM L,BLUE DIAMOND/PROFESS,HUMAN TORCH ANDROID/,UNION JACK II/BRIAN ,REAPER,DYNA-MITE/ROGER AUBR,AGENT AXIS/,SHARK/,DR. DOOM/VICTOR VON ,JACK FROST/,GRANDMASTER/EN DWI G,RED SKULL/JOHANN SCH,UNION JACK/LORD MONT,THIN MAN/BRUCE DICKS"
HOBGOBLIN III/LEFTY,"SPIDER-MAN/PETER PAR,OSBORN, LIZ ALLAN,HOBGOBLIN II/RODERIC,SLOAN, DR.,BLACK CAT/FELICIA HA,WATSON-PARKER, MARY"
"HOGAN, VIRGINIA PEPP","HALE, JONAS,GAMELIN, JOHN T J.T.,FIREBRAND/GARY GILBE,REYNOLDS, DR.,ARBOGAST, BAMBI,ERWIN, MORLEY,SPYMASTER II,MR. DOLL/NATHAN DOLL,THING/BENJAMIN J. GR,CHAR, BRON,STARK, MORGAN,ALVAREZ, FELIX,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,CENTURY,FUJIKAWA, KENJIRO,STARK, HOWARD,IRON MAN IV/JAMES R.,WHITE QUEEN/EMMA FRO,ANT-MAN II/SCOTT HAR,MARVEL GIRL II/VALER,RAMROD,INVISIBLE WOMAN/SUE ,MADAME MASQUE V,RONAN THE ACCUSER [K,GREEN GOBLIN/NORMAN ,WONDER MAN/SIMON WIL,SOCRATES SOCK,BEACH, GINGER,TITANIUM MAN/BORIS B,STANE, OBADIAH,FANTASMA,HAUPTMAN,ULTIMO,WHIPLASH/MARK SCARLO,IRON MAN III/EDDIE M,HOGAN, HAROLD J. HAP,WASP/JANET VAN DYNE ,BYRD, SEN. HARRINGTO,BLACK KING/SEBASTIAN,NAPIER, RAMONA DR.,MADAME MASQUE/GIULIE,STEVENS, MILO,FROSTBITE/DR. SLOANE,RODGERS, MARIANNE,LANG, CASSANDRA CASS,WALDERS, BEATRICE,CRIMSON DYNAMO/PROF.,BLIZZARD II/DONALD G,CABE, BETHANY,VANGUARD/NICOLAI KRY,BLOOD BROTHERS,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,CHAMELEON/DMITRI SME,NITRO/ROBERT L. HUNT,DARK BEAST/HENRY MCC,ULTIMATOR/,FIN FANG FOOM/MIDGAR,DONOHUE, TREVOR,ATTUMA,BRIDGE, GEORGE WASHI,FUJIKAWA, RUMIKO,BEAST/HENRY &HANK& P,STONE, TIBERIUS,HAWK,BINARY/CAROL DANVERS,COUNT NEFARIA, LUCHI,YUAN, ANNIE,SUPREME INTELLIGENCE,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK,IGOR,JUSTICE II/VANCE AST,AVRIL, YVETTE,TIGRA/GREER NELSON,BLACK LAMA,MODOK/GEORGE TARLETO,DE LA SPIROSA, COUNT,FIRESTAR/ANGELICA JO,KREIGER, SIMON,THINKER,SITWELL, JASPER,JARVIS, EDWIN ,YELLOW CLAW/TZING JA,RED GHOST/IVAN KRAGO,HERCULES [GREEK GOD],CORBEAU, DR. PETER,YELLOWJACKET III/HEN,O'BRIEN, MICHAEL,TODD, FISHER,VOSTOK,JONES, CHARLOTTE,ARMS MERCHANT/ANDREA,SONDHEIM, ERICA,CHANEY, AMANDA,LEWIS, SHIRLEY WASHI,FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,KIRBY, JACK,CONTROLLER/BASIL SAN,VISION ,ANT-MAN/DR. HENRY J.,PLEXICO, DET.,ANGEL/WARREN KENNETH,KINCAID, DR. JANE FO,YUAN, BILLY,PEATOR,GALLAGHER, BOB,CHESNEY, SANFORD,FIREFIGHT/,ANDERSON, NICKY,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,SHOCKER/HERMAN SCHUL,RAMPAGE/STUART CLARK,RECORDER II,BLACK WIDOW/NATASHA ,JOCASTA,USAGENT/CAPTAIN JOHN,KRAVEN THE HUNTER/SE,SIBERCAT/,CARNIVORE/COUNT ANDR,ZEMO/BARON HEINRICH ,RADIOACTIVE MAN/DR. ,MOLE MAN/HARVEY RUPE,IRON MAN/TONY STARK ,CRIMSON DYNAMO II/BO,DONLEAVY, HANNAH,MOONDRAGON/HEATHER D,ANDERSON, CHET,STANKOWICZ, FABIAN,CARTER, PEGGY,MENTALLO,BURKE, THERESA TRACY,WAR MACHINE II/PARNE,MR. FANTASTIC/REED R,FREEMAN, DUANE JEROM,UNICORN/MYLOS MASARY,GILBERT, ROXANNE,DABUTA, NIGEL,ANALYZER,SCYLLA,CAPTAIN AMERICA,AIRBORNE/,MIKHLO,CARLISLE, JENNA,SCARLOTTI, MRS.,YEAGER, CALLIE,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,HANCOCK, CALISTA,SCARECROW/EBENEZER L,JACK OF HEARTS/JACK ,DR. SPECTRUM II/DR. ,MADAME MENACE/SUNSET,GOLDEN-BLADE,BLACK KNIGHT IV/PROF,BLIZZARD/PROF. GREGO,CRIMSON DYNAMO V/DIM,LIVING LIGHTNING/MIG,GRANT, PHILLIP,DAREDEVIL/MATT MURDO,JACOBS, GLENDA,MANDARIN,ZIMMER, ABE,SPIDER-WOMAN II/JULI,TUATARA/COMMANDER AR,LITTLE, ABNER,ERWIN, CLYTEMNESTRA,IRON MAN ARMOR"
HOLLYWOOD,TURBO II (B)/MIKE JE
HOLY/FATHER HECTOR R,"PUNISHER II/FRANK CA,DAREDEVIL/MATT MURDO,MR. PAYBACK/,VON RICHTOFEN, LT. M,GNUCCI, MA,BUMPO, MR.,SOAP, DET."
"HONDA, DR.","RAVAGE/PROF. GEOFFRE,ROSS, GEN. THADDEUS"
HOOPSNAKE/,"RAMSHOT/,USAGENT/CAPTAIN JOHN,CHARCOAL/CHARLIE BUR,CHADWICK, CHEER,MOONSTONE II/KARLA S,INGOT/,SCREAMING MIMI/MELIS,FIZGIG/,POWER MAN/ERIK JOSTE,WATCHFIRE/,CHADWICK, DR. HESPER,JOLT/HALLIE TAKAHAMA,LOBLOLLY/,SCARUM/,FIELDSTONE/,CITIZEN V II/HELMUT ,HOARFROST/,HAWK,CITIZEN V III/DALLAS,GLOUCESTER,TAUREY, WILLIAM MALC"
HOPE,"IRON MAN/TONY STARK ,SCENE STEALER,CHI-CHEE,MAINSPRING,SPIDER-MAN/PETER PAR,PSIREN,PSIMON,CYPHER/DOUG RAMSEY,FIELDER,RELAY,HOGAN, HAROLD J. HAP,MOLE MAN/HARVEY RUPE"
"HORTON, DOUGIE","WALTERS, BILLY,HIBBERT, HOPE,BLACK CAT/FELICIA HA,ARCADE/"
"HOSEK, BULL","SUKHAROV, VIKTORIA,SUKHAROV, DIMITRI,VOLK/ILYA DUBROMOVIT,WOLVERINE/LOGAN"
HOTAMITANIO,"RED WOLF III/WILL TA,LOBO II,BLACK CROW/JESSE BLA,DR. STRANGE/STEPHEN ,CALUMET,OWAYODATA,NANABOZHO"
"HSU, CHEN","WANG, LI,SPIDER-MAN/PETER PAR,CAPTAIN AMERICA,WONG CHU,MAN-THING/THEODORE T,DEWITT, KEARSON,YIN, DR. SU,THING/BENJAMIN J. GR,THUNDERSTRIKE/ERIC K,WATSON-PARKER, MARY ,IRON MAN/TONY STARK ,MARRS, DESMOND,PONG, WU,FIN FANG FOOM/MIDGAR,LIVING LASER/ARTHUR ,MANDARIN,MARRS(-PAYNE), PHOEB,VIBRO/DR. FRANCIS VI,MR. FANTASTIC/REED R,SHE-HULK/JENNIFER WA,IRON MAN IV/JAMES R."
HULK III/BRUCE BANNE,"CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,BLACK PANTHER/T'CHAL,VISION ,ANT-MAN/DR. HENRY J.,CRYSTAL [INHUMAN],THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,MAN-THING/THEODORE T,INVISIBLE WOMAN/SUE ,DR. STRANGE/STEPHEN ,RICHARDS, FRANKLIN B,THING/BENJAMIN J. GR,ST. LAWRENCE, COL. C,IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,HUMAN TORCH/JOHNNY S,DR. DOOM/VICTOR VON ,ZIRAN,HAWK,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,WATSON, ANNA,ASHEMA [CELESTIAL],SHE-HULK/JENNIFER WA"
HULK IV,"GYRICH, HENRY PETER,JONES, MARLO CHANDLE,GOLDFARB, AARON,CITIZEN V II/HELMUT ,HULK/DR. ROBERT BRUC,JONES, RICHARD MILHO"
