hero,connection
MASTER MOLD II,"KULAN GATH,LIGHTSPEED/JULIE POW,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,THING/BENJAMIN J. GR,EMPATH/MANUEL ALFONS,WOLVERINE SKRULL,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,SHARPE, ROSALINDE,COUNTERWEIGHT II/KAT,BLAQUESMITH,X-MAN/NATHAN GREY ,WHITE QUEEN/EMMA FRO,DAZZLER II/ALLISON B,CALLISTO,D.O.A.,INVISIBLE WOMAN/SUE ,WEAVER, ZEKE,NIGHTCRAWLER/KURT WA,LONGSHOT,ROGUE /,HUSK/PAIGE GUTHRIE,MASTERS, ALICIA REIS,LEECH,TESSA,BUMPKIN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,BLACK KING/SEBASTIAN,BRICKMAN, SEN. MILES,M,WOLFSBANE/RAHNE SINC,MONDO II,MASTER MOLD III,MASON, WANDA,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,SUNDER,NINA,STORM/ORORO MUNROE S,GAMBIT/REMY LEBEAU ,JAMESON, J. JONAH,DOMINO III/BEATRICE/,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,SHANG-CHI,BAILEY, JOEY,BERMAN, ADAM,GIL,COLOSSUS II/PETER RA,GLUB,TOTEM,SWITZLER, BEVERLY,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,BRIDGE, GEORGE WASHI,MASQUE,LOCKHEED,CALIBAN/,BEAST/HENRY &HANK& P,JOSEPH,JUBILEE/JUBILATION L,BAILEY, GAILYN,MARVEL GIRL/JEAN GRE,BINARY/CAROL DANVERS,TILBY, TRISH/PATRICI,DRAKE, WILLIAM ROBER,KINGPIN/WILSON FISK,SHE-HULK/JENNIFER WA,GRACE,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,GILBERTI, ROSE,BISHOP /,MIRAGE II/DANIELLE M,APE/,MAHONEY, GINNY,GREY, DR. JOHN,KRAGG, GEN.,WATKINS, MELODY,LELAND, HARRY,STARFOX/EROS,JONES, CHARLOTTE,PROSPERO, DR./HARPER,SHAPANDER, KARIMA,SHATTERSTAR II/GAVEE,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,GYRICH, HENRY PETER,HOBGOBLIN II/RODERIC,SPIDER-MAN/PETER PAR,PENANCE/MONET ST. CR,VISION ,SKIDS/SALLY BLEVINS,DARCO,RICHARDS, FRANKLIN B,ANGEL/WARREN KENNETH,CHAMBER/JONOTHON STA,JUGGERNAUT/CAIN MARK,HUMAN TORCH/JOHNNY S,NANNY II,PROFESSOR X/CHARLES ,MUSTANG/,HEADCASE,SILVER SURFER/NORRIN,JONES, TIMOTHY,GEE/ALEX POWER,SPIDER-MAN CLONE/BEN,ISBISA/DR. SANDERSON,MACTAGGERT, MOIRA KI,IRON MAN/TONY STARK ,CREED, GRAYDON,MR. FANTASTIC/REED R,CAPTAIN AMERICA,POWER, DR. JIM,GRYPHON/COMMANDER EK,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,REYES, DR. CECELIA,PSYLOCKE/ELISABETH B,SUMMERS, MADELYNE MA,SELENE,SHAARA, MR.,HODGE, CAMERON,FIREFIST/RUSTY COLLI,COUNTERWEIGHT/JACK P"
MASTER ORDER,"EON,CLOAK/TYRONE JOHNSON,DEATH,LIGHTSPEED/JULIE POW,MAKKARI/MIKE KHARY/I,LIVING TRIBUNAL,TRANTRA,THING/BENJAMIN J. GR,SERSI/SYLVIA,WOLVERINE/LOGAN ,HERCULES [GREEK GOD],SCARLET WITCH/WANDA ,BETA RAY BILL,COUNTERWEIGHT II/KAT,KRONOS,REE,VOLCANA/MARSHA ROSEN,COLLECTOR/TANELEER T,CAPTAIN MARVEL/CAPTA,STARFOX/EROS,TANAKA, KENJIRO,LORD CHAOS,RUNNER,STRANGER,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,UATU,SARDAN,ETERNITY/ADAM QADMON,MOLECULE MAN/OWEN RE,VISION ,ANT-MAN/DR. HENRY J.,NIGHT THRASHER/DUANE,INVISIBLE WOMAN/SUE ,ASTRONOMER,RICHARDS, FRANKLIN B,MS. MARVEL II/SHARON,VAUGHAN, MRS.,ANGEL/WARREN KENNETH,NOVA II/FRANKIE RAYE,KORVAC, MICHAEL,MOON KNIGHT/MARC SPE,DEATHLOK III/MICHAEL,KURSE/ALGRIM [ASGARD,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,ZIRAN,SILVER SURFER/NORRIN,BALLANTINE, KAYLA,EPOCH,BLACK WIDOW/NATASHA ,NEBULA,GEE/ALEX POWER,KISMET/J'RIDIA STARD,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,IN-BETWEENER,HATE,MOONDRAGON/HEATHER D,FATH,MEPHISTO,DE LA FONTAINE, CONT,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,BEYONDER,FAITH,ONE ABOVE ALL [CELES,STORM/ORORO MUNROE S,TERRAXIA,CAPTAIN AMERICA,DAGGER/TANDY BOWEN,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,FIRELORD/PYREUS KRIL,THOR/DR. DONALD BLAK,DR. STRANGE/STEPHEN ,STYGIAN STARBENDER,WATSON-PARKER, MARY ,PSYLOCKE/ELISABETH B,LOVE,KUBIK,THANOS,DRAX/ARTHUR DOUGLAS,GARDENER/ORD ZYONYZ ,WARLOCK II/ADAM WARL,GRANDMASTER/EN DWI G,CHAMPION/TRYCO SLATT,MENTOR/ALARS [ETERNA,OBLIVION,MARVEL GIRL/JEAN GRE,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
MASTER PANDEMONIUM/M,"PHARAOH RAMA-TUT,TIGRA/GREER NELSON,CAT KING,USAGENT/CAPTAIN JOHN,HELLSTORM/DAIMON HEL,CRYSTAL [INHUMAN],THING/BENJAMIN J. GR,WASP/JANET VAN DYNE ,IRON MAN/TONY STARK ,ULTRON,EBONY,RAYMOND, ANN,MORBIUS/DR. MICHAEL ,VISION ,ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,BANSHEE II,MS. MARVEL II/SHARON,MOCKINGBIRD/DR. BARB,GHAUR [DEVIANT],TEXAS TWISTER/DREW D,HUMAN TORCH ANDROID/,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,WONDER MAN/SIMON WIL,LOBO,FIREBIRD/BONITA JUAR,LLYRA/LLYRA MORRIS"
MASTER/ESHU,"TALISMAN II/ELIZABET,SHOCKWAVE/LANCASTER ,RITTER, DEBORAH ,ARBOGAST, BAMBI,STRIDER,HOGARTH, JERYN,BLACK KNIGHT V/DANE ,SERSI/SYLVIA,AURORA/JEANNE-MARIE ,SHAMAN/MICHAEL TWOYO,BILE/,HERCULES [GREEK GOD],THING DOPPELGANGER I,STRONG GUY/GUIDO CAR,VAPOR,PATHWAY/LAURA DEAN,PUNISHER II/FRANK CA,IRON FIST/DANIEL RAN,THENA,VECTOR,CITIZEN V II/HELMUT ,HESSLER, WOLFGANG,EXODUS/BENNET DUPARI,MICROMAX/SCOTT WRIGH,SMALLWOOD, DAN,IRONCLAD,ANT-MAN II/SCOTT HAR,SPIDER-MAN/PETER PAR,NORTHSTAR/JEAN-PAUL ,CONTROLLER/BASIL SAN,FIREBUG/,WITCHFIRE,SASQUATCH/WALTER LAN,INVISIBLE WOMAN/SUE ,FORGE,ANGEL/WARREN KENNETH,KINCAID, DR. JANE FO,WHIPLASH II/,GHAUR [DEVIANT],OMERTA/,STRONGARM/,HUMAN TORCH ANDROID/,TECH-NOIR/,PALADIN/PAUL DENNIS,SNOWBIRD/NARYA/ANNE ,AWESOME ANDROID,FRIEDLANDER, SHARON,PUCK DOPPELGANGER II,KNIGHT, MISTY,CAT III/SHEN KUEI,REJECT/RAN-SAK [DEVI,SANDMAN/WILLIAM BAKE,WINDSHEAR/COLIN ASHW,KARKAS [DEVIANT],DEADPOOL/JACK/WADE W,SILVER SABLE,BOX IV/MADISON JEFFR,CYCLOPS/SCOTT SUMMER,GRIFFITH, D.W.,PRODIGY/,DIAMOND LIL/LILLIAN ,GOBLYN,MOLE MAN/HARVEY RUPE,PUCK/EUGENE MILTON J,MONTOYA, JULIO,MISS MASS/,MANIKIN/DR. WHITMAN ,RITTER, DONALD,HULK/DR. ROBERT BRUC,GUARDIAN/JAMES MACDO,SPEEDBALL/ROBBIE BAL,HUDSON, HEATHER,CAPTAIN AMERICA,KLEINSTOCK, SVEN,AREX,WONG,PERSUASION/KARA KILL,NITRO/ROBERT L. HUNT,UNUSCIONE,WILD CHILD/KYLE GIBN,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,SINEW/,WHITE TIGER II/,KLAW/ULYSSES KLAW,URSULA,CAGE, LUKE/CARL LUCA,NELSON, FRANKLIN FOG,WING, COLLEEN,MONTOYA, MARIA,BRAIN DRAIN/WERNER S,LADY OF THE LAKE,MARRINA/MARRINA SMAL,KLEINSTOCK, HARLAN,KRO [DEVIANT],X-RAY,PEREGRINE, LE/FRANCK,SHE-HULK/JENNIFER WA,KINGPIN/WILSON FISK"
MASTERMIND III,"COLLINS, EMMA,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,BRADDOCK, JAMES JR. ,CAPTAIN BRITAIN/BRIA,DR. SYNNE,RED SKULL/JOHANN SCH,THOMAS, COMMANDER DA,RADCLIFFE, TODD,CAMPBELL, VALERIE,CALLAGHAN, JAMES,PSYLOCKE/ELISABETH B"
"MASTERS, DR. AUGUST","CAPTAIN AMERICA,GOLDEN ARCHER II/WYA,DR. SPECTRUM/JOSEPH ,WONG,HELLSTORM/DAIMON HEL,NIGHTHAWK II/KYLE RI,TOM THUMB/THOMAS THO,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,ROSENTHAL, BERNIE,CAPTAIN HAWK,CLEA,SCARLET WITCH/WANDA ,WHIZZER II/STANLEY S,NUKE,ARCANNA/ARCANNA JONE,RUNCITER, GAIL,DEVIL-SLAYER/ERIC SI,BEAST/HENRY &HANK& P,GARGOYLE II/ISAAC CH,AMPHIBIAN/KINGLEY RI,OVERMIND/GROM,WILLIAMS, MINDY"
MATADOR/MANUEL ELOGA,"PAGE, KAREN,NELSON, FRANKLIN FOG,DAREDEVIL/MATT MURDO,ELECTRO/MAX DILLON,STILT-MAN/WILBUR DAY"
"MAXIMOFF, DJANGO","SPIDER-WOMAN/JESSICA,JOCASTA,MISS AMERICA/MADELIN,WHIZZER/ROBERT L. FR,GAEA,JARVIS, EDWIN ,WASP/JANET VAN DYNE ,REDWING,IRON MAN/TONY STARK ,BOVA,HERCULES [GREEK GOD],SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,CH'THON,MOONDRAGON/HEATHER D,OTHER,TABOO,MODRED THE MYSTIC,CAGLIOSTRO, ALESSAND,MAGNUS,ANT-MAN II/SCOTT HAR,CAPTAIN AMERICA,GYRICH, HENRY PETER,BLACK PANTHER/T'CHAL,VISION ,ANT-MAN/DR. HENRY J.,FALCON/SAM WILSON,HIGH EVOLUTIONARY/HE,LE FEY, MORGAN,LIVING LASER/ARTHUR ,WONDER MAN/SIMON WIL,BEAST/HENRY &HANK& P,HAWK,BINARY/CAROL DANVERS"
"MAXWELL, MORRIS","THORSON, DR. WALTER,SPIDER-MAN/PETER PAR,SPIDER-WOMAN/JESSICA,MONGRAIN, ALISON,JAMESON, J. JONAH,ROBERTSON, JOE,ICEMAN/ROBERT BOBBY ,FRANKLIN, JEREMY,WATSON-PARKER, MARY ,SPIDER-WOMAN IV/CHAR,OVERRIDE/DR. GREGORY,TWAKI, DR. TED,SPIDER-MAN III/MARTH,MOLTEN MAN/MARK RAXT,GREEN GOBLIN/NORMAN ,URICH, BEN,CLUSTER,KWAN, TERRY,DOLMAN,CREEP/,MADAME WEB/CASSANDRA,THOMPSON, EUGENE FLA,SKIN II/DONNA BLISS"
MAYHEM/DET. BRIGID O,"BERGLUND, GEN.,CLOAK/TYRONE JOHNSON,HELLSTORM/DAIMON HEL,DELGADO, FATHER,GEE/ALEX POWER,LIGHTSPEED/JULIE POW,BOWEN, FATHER MICHAE,MIRAGE II/DANIELLE M,MARKED MAN,JOHNSON, ANNA,COUNTERWEIGHT II/KAT,GHOST RIDER III/DAN ,PUNISHER II/FRANK CA,SUNSPOT/ROBERTO DACO,FULLERTON, MARY ELLE,MEPHISTO,MR. JIP,NALES, DET. REBECCA ,MR. FANTASTIC/REED R,BEYONDER,WARLOCK III,DAGGER/TANDY BOWEN,SPIDER-MAN/PETER PAR,CRIMSON DAFFODIL,ICEMAN/ROBERT BOBBY ,CARLISLE, PHILLIP,GOSAMYR,JESTER III,AVANDALIA,THANOS,BOOMER/TABITHA SMITH,DR. DOOM/VICTOR VON ,BEAST/HENRY &HANK& P,COUNTERWEIGHT/JACK P,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK"
"MCCABE, NINA","DAREDEVIL/MATT MURDO,AMERICAN SAMURAI/,KUROYAMA,ELEKTRA/ELEKTRA NATC,STEWART, MACKINLEY,STICK,SHANG-CHI,LAU, KING,BLACK MOUNTAIN/KUROY,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK,WEISS, KONRAD KONNIE"
"MCCORMICK, BARRY","JAMESON, J. JONAH,FAIRMONT, HANNAH,PARKER, MAY,GRANT, GLORIA GLORY"
"MCGIVENEY, BULL","BUCKY/BUCKY BARNES,FURY, COL. NICHOLAS ,RALSTON, SENATOR ROB,PINKERTON, PERCIVAL ,DUGAN, TIMOTHY ALOYI,MANELLI, DINO,HAWLEY, PAMELA"
"MCPHERSON, LING","CABE, BETHANY,ANT-MAN II/SCOTT HAR,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,TIGRA/GREER NELSON,BEETLE/ABNER RONALD ,ARBOGAST, BAMBI,WHIPLASH/MARK SCARLO,HAMMER, JUSTIN,WATER WIZARD/PETE,MOCKINGBIRD/DR. BARB,FORCE/CLAYTON WILSON,IRON MAN/TONY STARK ,MAN-KILLER/KATRINA L,LANG, CASSANDRA CASS,MELTER/BRUNO HORGAN,MARTINELLI, VINCENT ,PEARSON, MARCY,HAWK,TITANIUM MAN/BORIS B,DISCUS,SONDHEIM, ERICA,STILETTO,IRON MAN IV/JAMES R."
"MEACHUM, WARD","KNIGHT, MISTY,KA-ZAR/KEVIN PLUNDER,MEACHUM, JOY,SCARFE, RAFAEL,ALEXANDER, CALEB,PLANTMAN/SAM SMITHER,HOGARTH, JERYN,NAMORITA/NITA PRENTI,GRIFFIN II/JOHNNY HO,TEMPLE, CLAIRE,PAYNE, MICHAEL,IRON FIST/DANIEL RAN,SHADES,MARRS(-PAYNE), PHOEB,NINJA/,WHYTE, HARMONY (HARM,VASHTI,BATROC/GEORGES BATRO,DIAMOND, BOB,ALEXANDER, CARRIE,SUB-MARINER/NAMOR MA,COMANCHE,MASTER MAN/WILHELM L,TENELLE,SLUJ,CAGE, LUKE/CARL LUCA,MARRS, DESMOND,WING, COLLEEN,MASTER KHAN/TYRONE K,WING, PROFESSOR,SUPER SKRULL/KL'RT,ZABU,SHANNA/SHANNA O'HARA,PAYNE, EDWARD,AUGUST PERSONAGE IN ,ROYCE, JENNIE,FERA"
MEDUSA II,DR. ZEUS
MEMBRAIN/,"WHITE QUEEN/EMMA FRO,SKIN/ANGELO ESPINOSA,PENANCE/MONET ST. CR,GAIA,SYNCH/EVERETT THOMAS,FEVER PITCH/,DARK BEAST/HENRY MCC,BANSHEE/SEAN CASSIDY,HEMINGWAY,CHAMBER/JONOTHON STA,LEGAULT,X-MAN/NATHAN GREY ,BRAWN, TRISTAN,WYNTER,WITNESS/NESS,VESSEL,HUSK/PAIGE GUTHRIE,OPSIDIAN/,JUBILEE/JUBILATION L"
"MENDOSA, EMILIO","MOODY, RUNYAN,FOOLKILLER III/KURT ,FOOLKILLER II/GREG S"
"MENGOCHAUZERAUS, GRI","CONOWAY, SEKMEHT,ANUBAR, ANWAR,EXALTED ONE,MENGOCHAUZERAUS, STA,FONTANELLE/GLORIA DA,MR. SINISTER/NATHAN ,ROGUE /,GRIS-GRIS,MARCEAUX, BELIZE,LEBEAU, JEAN-LUC"
MENTOR II,"DEATHBIRD [SHI'AR],ESON II,D'KEN [SHI'AR],SHAKATI,SIKORSKY,MODT,WOLVERINE/LOGAN ,COMMANDO/M-NELL,RAZA LONGKNIFE,HUSSAR,JONES, RICHARD MILHO,QUICKSILVER/PIETRO M,ORACLE/LADY SIBYL,CORBEAU, DR. PETER,LILANDRA NERAMANI [S,GREY, ELAINE,KARNAK [INHUMAN],TEMPEST/GRANNZ,EARTHQUAKE,TELLIS,CARTER, JIMMY,BLACK BOLT/BLACKANTO,MEDUSA/MEDUSALITH AM,JASON II,ANT-MAN/DR. HENRY J.,GLADIATOR II,SCANNER/SKERA,HOBGOBLIN,ROM, SPACEKNIGHT,NIGHTCRAWLER/KURT WA,QUASAR II,TITAN,RONAN THE ACCUSER [K,PRIMUS II,WARSTAR,PROFESSOR X/CHARLES ,G'ANYM,CR'REEE,KNIGHT, MISTY,FANG II,ERIC THE RED [SHI'AR,CYCLOPS/SCOTT SUMMER,SEEKER/TARM,WASP/JANET VAN DYNE ,SMASHER IV,CORSAIR,ASTRA,STARBOLT,MR. FANTASTIC/REED R,DELPHOS,NIGHTSIDE,ELECTRON,STORM/ORORO MUNROE S,PHOENIX II,BLACK PANTHER/T'CHAL,MAM'SELLE HEPZIBAH,FIRELORD/PYREUS KRIL,MAGIC,BANSHEE/SEAN CASSIDY,TRITON,PULSAR/PLOR,COLOSSUS II/PETER RA,BEAST/HENRY &HANK& P,MANTA,IMPULSE,TRAPPER/VOLA"
MERCURY,"HERCULES [GREEK GOD],ATHENA [GREEK GOD],VOLSTAGG,REJECT/RAN-SAK [DEVI,ZEUS,IKARIS/IKE HARRIS [E,SPRITE,THOR/DR. DONALD BLAK,THENA,SERSI/SYLVIA,ZURAS,GENII/JASON KIMBALL,ARES [GREEK GOD]"
"MERIDIAN, DR. ROBERT","SPIDER-WOMAN/JESSICA,SPIDER-MAN III/MARTH,MADAME WEB/CASSANDRA,LEIGHTON, BRIAN"
METEORITE,"MAGNETO/MAGNUS/ERIC ,TURBO II (A)/MICHIKO,RATTLER,MAD DOG/COLONEL BUZZ,PYRO/ALLERDYCE JOHNN,ARAGORN,OMEGA II,NAMORITA/NITA PRENTI,COOPER, DR. VALERIE,BOLT II/CHRIS BRADLE,WASP/JANET VAN DYNE ,LEVIATHAN II/EDWARD ,AEGIS/TREY ROLLINS,VIPER II,MOONDRAGON/HEATHER D,FIRESTRIKE/DALTON BE,COBRA/KLAUS VORHEES,PARALYZER,CRUCIBLE/BYRON CALLE,SLITHER,SPEEDBALL/ROBBIE BAL,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,OCCULT,NIGHT THRASHER/DUANE,NIGHTHAWK II/KYLE RI,ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,CLEA,CLOUD,ANGEL/WARREN KENNETH,FALCON/SAM WILSON,NORRISS, SISTER BARB,HELLCAT/PATSY WALKER,PROFESSOR POWER/ANTH,HUMAN TORCH/JOHNNY S,BOOMSLANG/,BEAST/HENRY &HANK& P,GARGOYLE II/ISAAC CH,FUNARO, DONNA,QUILL"
MICROCHIP/LINUS LIEB,"STRUCKER, ANDREA,GAROTTE/,ROC/,REESE, MURRAY,CARBONE, JULIUS,WOLVERINE/LOGAN ,RECOIL/,VIPER II,GHOST RIDER III/DAN ,PUNISHER II/FRANK CA,STILETTO II/,SHADOWKNIGHT/RANDALL,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,BATROC/GEORGES BATRO,AVALANCHE/DOMINIC PE,NETWORK NINA,GONZALEZ, RAYMOND,ROBERTSON, JOE,SIKORSKY, RAYMOND,BUTCH,NAILS/,BRADLEY, JESSICA,DAMAGE,BENTLEY, MILES,SHOTGUN II/WALKER,DARKHAWK/CHRIS POWEL,SILENCE/,PALADIN/PAUL DENNIS,MOON KNIGHT/MARC SPE,SINCLAIR, MORGAN,OUTLAW/NIGEL HIGGINS,CARBONE, SALVATORE,ARRANGER/,DR. DOOM/VICTOR VON ,LEEDS, BETTY BRANT,CARBONE, ROSALIE,SARACEN,FONDOZZI, MICKEY,SNAKEBITE/,CANE/,USAGENT/CAPTAIN JOHN,FRENCHIE/JEAN-PAUL D,HEYWERTH, GENERAL,LOKI [ASGARDIAN],NOMAD III/JACK MONRO,MAD DOG/COLONEL BUZZ,COOPER, DR. VALERIE,MIDNIGHT III/JEFFREY,NOVA/RICHARD RIDER,GRANT, GLORIA GLORY,JIGSAW,CUSHING, KATE,TEQUILA/,CHURCH, LYNN,BREWER, DR. MELINDA,THUNDERBALL/DR. ELIO,DE LA FONTAINE, CONT,PAYBACK/,RAPIDO,LUBENSKI, NATE,CAPTAIN AMERICA,JAMESON, J. JONAH,BUSHWACKER/CARL,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,LETTERMAN, DAVID,BONEBREAKER/,WATSON-PARKER, MARY ,COMBAT/,SILVERMANE/SILVIO MA,WIGGINS, TRACY,DAREDEVIL/MATT MURDO,TARANTULA II/CAPT. L,MODINE, REP. BERNARD,CHAUFFARD,KINGPIN/WILSON FISK"
MIDGARD SERPENT,"MACHINE MAN/X-51,MCLAREN, MEGAN,ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,BEAST/HENRY &HANK& P,JARVIS, EDWIN ,LUNA/LUNA MAXIMOFF [,JONES, RICHARD MILHO,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
MIDGET,"FANG II,ERIC THE RED [SHI'AR,D'KEN [SHI'AR],CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,CORSAIR,SMASHER IV,ORACLE/LADY SIBYL,ASTRA,CORBEAU, DR. PETER,STARBOLT,CAPTAIN BRITAIN/BRIA,LILANDRA NERAMANI [S,CH'OD,NIGHTSIDE,ELECTRON,TEMPEST/GRANNZ,STORM/ORORO MUNROE S,EARTHQUAKE,MAM'SELLE HEPZIBAH,MENTOR II,BANSHEE/SEAN CASSIDY,GLADIATOR II,COLOSSUS II/PETER RA,NIGHTCRAWLER/KURT WA,QUASAR II,TITAN,BEAST/HENRY &HANK& P,WARSTAR,CR'REEE"
MIDNIGHT/M'NAI,"LIBRA/GUSTAV BRANDT,FLYING DUTCHMAN,PHARAOH RAMA-TUT,WONG,VISION ,THOR/DR. DONALD BLAK,ZEMO/BARON HEINRICH ,SHANG-CHI,JARVIS, EDWIN ,THUNDERSTRIKE/ERIC K,MANTIS/? BRANDT,IRON MAN/TONY STARK ,HUMAN TORCH ANDROID/,SWORDSMAN II/COTATI,WONDER MAN/SIMON WIL,FRANKENSTEIN MONSTER,HAWK,SILVER SURFER/NORRIN"
MINDMELD/,"MANH, COY NGA"
MINISTER TOME,"POITIER, CLAUDE,FIFOLET,LEBEAU, JACQUE,NEW SUN,GAMBIT/REMY LEBEAU ,FONTANELLE/GLORIA DA,MYSTIQUE/RAVEN DARKH,LAPIN, EMIL,ISHIHARA, ZOE,RAX,BOUDREAUX, MARIUS,GRIS-GRIS,X-CUTIONER/CARL DENT,MINSTER HOARD,COURIER/JACOB GAVIN,BOUDREAUX, BELLA DON,LEBEAU, JEAN-LUC,MARCEAUX, THEOREN"
MIRACLE MAN,"MEDUSA/MEDUSALITH AM,WONG,HELLSTORM/DAIMON HEL,WINGFOOT, WYATT,INVISIBLE WOMAN/SUE ,RICHARDS, FRANKLIN B,THING/BENJAMIN J. GR,AQUARIAN/WUNDARR,NORRISS, SISTER BARB,HELLCAT/PATSY WALKER,RHINO,HUMAN TORCH/JOHNNY S,O'BRIEN, MICHAEL,MASTERS, ALICIA REIS,BEAST/HENRY &HANK& P,GARGOYLE II/ISAAC CH,SCOURGE,OVERMIND/GROM"
