hero,connection
"ROBERTSON, JOE","KA-ZAR/KEVIN PLUNDER,MAGMA II/JONATHAN DA,URICH, DORIS,RANDI,CAPTAIN MARVEL II/MO,KULAN GATH,BUZZ,ROSE IV/JACOB JAKE C,MUSE/SHANNON FITZPAT,CICERO, CAESAR BIG C,BLACK KNIGHT V/DANE ,KINGSLEY, DANIEL,WOLVERINE/LOGAN ,SOUTHERN, CANDY,BLACK TOM CASSIDY,MASTER OM,ROSE III/,SCORPIA,LIZARD/DR. CURTIS CO,GHOST RIDER III/DAN ,POWELL,SNAKE-EYES,CITIZEN V II/HELMUT ,TOAD/MORTIMER TOYNBE,LYJA LAZERFIST [SKRU,CUSSLER, PHILLIP JR.,ROBERTSON, RANDY,CONNORS, BILLY,DEVILLE, JENNIFER CR,DR. OCTOPUS II/CAROL,INVISIBLE WOMAN/SUE ,ROSENTHAL, BERNIE,WATSON, PHILIP,BLACK CAT/FELICIA HA,WINTHROP, DESIREE,WHIZZER III/JAMES SA,HAMMERHEAD,HALL, MORGAN,MYSTERIO II/DANIEL B,TOWER, BLAKE,PURPLE MAN/ZEBEDIAH ,WARD, SEN. STEWART,CHEKOV, ARTHUR ANTON,CHIEF EXAMINER,ENT,URICH, BEN,JONES, SANDY,FIXER II/PAUL NORBER,HITMAN/LT. BURT KENY,DECAY II/YOSHIRO HAC,MURDOCK, SISTER MAGG,SCOURGE,WATSON, ANNA,KNIGHT, MISTY,OSBORN, NORMIE,BROMWELL, DR.,MONGRAIN, ALISON,DUGAN, TIMOTHY ALOYI,STAPLES, EDNA M. GRA,BOOMERANG/FRED MYERS,ANDROS,JONES, ARMAND,CONNORS, MARTHA,GRIFFITH, D.W.,MANN, DR. J. VERNON ,GLENN, HEATHER,GRANT, GLORIA GLORY,FOREIGNER/RAFAEL BAS,WHITE TIGER/HECTOR A,HAVERSHAW, ANDREA,MEGGAN,JOHNSON, ANNA,GOG,MADAME QWA,OVERRIDE/DR. GREGORY,NIGHTWATCH/,CHASE, DETECTIVE SLO,BUCKNER, GRANT,CASSADA, ROBERTO,CONQUEST/BRIDGET MAL,STORM/ORORO MUNROE S,JACK,SYNCH/EVERETT THOMAS,HARDY, STAN,GAMBIT/REMY LEBEAU ,MISS LOCKE,DOLLAR BILL,THOR/DR. DONALD BLAK,CARDIAC/DR. ELI WIRT,TAYLOR, LEILA,COWEN, BUCK,JACK O'LANTERN II/MA,HAMMER, JUSTIN,COFFY, DET.,RANSOME, DR. SUSAN,FLAG-SMASHER,LOOP,WING, COLLEEN,OSBORN, LIZ ALLAN,POWELL, AMY,BANKS, SHARON,CYCLONE,LASHER/,CARTER, SHARON,VENOM/EDDIE BROCK,MURPHY, SEAN,KWAN, TERRY,HAWK,KINGPIN/WILSON FISK,STAPHOS, DR. MONICA,LUMPKIN, WILLIAM WIL,MEDEA,CLEMSON, MIKE,KATZENBERG, NICK,ROCKET RACER/ROBERT ,ROBERTSON, AMANDA,TOMBSTONE/LONNIE THO,FIRESTAR/ANGELICA JO,MORLAK, MARIS,BISHOP /,FANCY DAN,POLESTAR/,SNOW, CHARLIE,BASILISK/BASIL ELKS,LIGHTMASTER/EDWARD L,SMASHER II,MARITA,TINKER, SHEA,PUMA/THOMAS FIREHEAR,TINKERER,STACY, NANCY,PUNISHER II/FRANK CA,PARKER, BEN,STONE, CHANTAL,D'ANGELO, LIEUTENANT,RIGOLETTO, DON DANTE,GLADIATOR/MELVIN POT,PESTER,SCHEMER/RICHARD FISK,HAVERSHAW, JASON,LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,HOBGOBLIN II/RODERIC,JOHNSMEYER, JAMES,FURY, COL. NICHOLAS ,O'BREEN, GLORIANNA,SCRIER II/S. CRIER,SMYTHE, ALISTAIR ALP,WINGFOOT, WYATT,SASQUATCH/WALTER LAN,MAYE, APRIL,PALERMO, VICTOR,STACY, PAUL,TRAPSTER/PETER PETRU,MOON KNIGHT/MARC SPE,SPIDER-WOMAN IV/CHAR,BRAMER,JUGGERNAUT/CAIN MARK,SHOCKER/HERMAN SCHUL,PUPPET MASTER/PHILLI,LEEDS, BETTY BRANT,PROFESSOR X/CHARLES ,LEWIS, DEVON,CARR, DAN,SHA SHAN,MCNAIR, TAD,THORSON, DR. WALTER,TOLLIVER, REV. JACKS,TURBO II (A)/MICHIKO,USAGENT/CAPTAIN JOHN,CACHES, PROF. MARINA,WATSON, KRISTY,BLOODSCREAM,WHITE DRAGON II,BLOB/FRED J. DUKES,STICK,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,SAUNDERS, KRISTINE,SWANN, DR. EVAN,GROVEL,MERCADO, JOY,STUNNER/ANGELINA BRA,DARE, JOHNNY,HULK/DR. ROBERT BRUC,POGUE, BARTON,WARLOCK III,LUBENSKI, NATE,GLAZER, FAST FREDDY,BROTHERS GRIMM II/BA,DAGGER/TANDY BOWEN,VULTURE/ADRIAN TOOME,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,DRAGON MAN,WONG,NIGHTHAWK II/KYLE RI,ANDERSSEN, TANYA,SKULL-JACKET,FIRELORD/PYREUS KRIL,ICEMAN/ROBERT BOBBY ,JONES, GABE,HOBGOBLIN V/JASON PH,TRAINER, DR. SEWARD,MAJOR LOVE,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,CHEN,NELSON, FRANKLIN FOG,BLIZZARD/PROF. GREGO,VERMIN/EDWARD WHELAN,SMYTHE, SPENCER,NARDI,DAREDEVIL/MATT MURDO,SPIDERCIDE,PILEDRIVER II/BRIAN ,HARROW, DR. JONAS,ROUST,MYSTERIO/QUENTIN BEC,BANNER, BETTY ROSS T,GREEN GOBLIN III/BAR,TRAVELLER, DR. JUDAS,HOCHBERG, ROGER,SLOAN, DR.,FIREBRAND II/BROXTEL,THING/BENJAMIN J. GR,MASTER MOLD II,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,WIZARD/BENTLEY WITTM,RHINO,UNUS THE UNTOUCHABLE,X-MAN/NATHAN GREY ,CARRION,THOMAS, COMMANDER DA,LOBO, EDUARDO,YANO,BOONE,GRAVITON/FRANK HALL,MISTER HYDE/CALVIN Z,THOMPSON, EUGENE FLA,PARKER, RICHARD (ROB,FLY,DAZZLER II/ALLISON B,UATU,KRAVEN THE HUNTER II,BUX,WHITMAN, DEBRA,HALDEMAN, CALVIN,CUSSLER, PHILLIP,LEEDS, NED,FISK, VANESSA,AYALA, NESTOR,RANGER I/,RIFKIN, BIFF,AYALA, MRS.,MR. NACHT,NORRISS, SISTER BARB,SPEEDBALL II/DARRION,ELLIS, KEN,WRECKER III/DIRK GAR,NIGHTCRAWLER/KURT WA,ARLINGTON, DR. MARCU,TYPEFACE/GORDON THOM,ROGUE /,GREEN GOBLIN/NORMAN ,MASTERS, ALICIA REIS,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,STACY, JILL,PALERMO, HARRIET ROS,KAINE,EL TORO NEGRO/SERGIO,DEWOLFF, JEAN,MUGGINS, MAMIE,ADAMS, CONGRESSMAN H,MAN-MOUNTAIN MARKO,BAMBI,LOKI [ASGARDIAN],SANDMAN/WILLIAM BAKE,YIN, ANGELA,GAUNT/MENDEL STROMM,JEFFERSON, DR.,WHIPLASH/MARK SCARLO,JACKAL/MILES WARREN,WASP/JANET VAN DYNE ,HARDY, LYDIA,CUSHING, KATE,DR. OCTOPUS/OTTO OCT,POWER MAN/ERIK JOSTE,BUSHKIN, BARNEY,CANNONBALL II/SAM GU,PROFESSOR ANGST/DR. ,CAPTAIN BRITAIN/BRIA,NALES, DET. REBECCA ,WILKS, SHANTAL,STACY, ARTHUR,WILSON, LOUIS,CHANG, DR. PHILLIP,BULLDOZER/HENRY CAMP,PAGE, KAREN,JAMESON, J. JONAH,JAMESON, MARLA MADIS,CHAMELEON/DMITRI SME,MONTANA,ELEKTRA/ELEKTRA NATC,JAMESON, COL. JOHN ,SENREICH, GUNTHER,WATSON-PARKER, MARY ,SILVERMANE/SILVIO MA,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,CARPENTER, RACHEL,CASSADA, CARLOS,KELLY, SEN. ROBERT E,MACINTOSH, ANN,BLACK TARANTULA II/C,MOLTEN MAN/MARK RAXT,ZABU,GRANDMASTER/EN DWI G,BEAST/HENRY &HANK& P,STACY, CAPT. GEORGE,SHE-HULK/JENNIFER WA,EL UNO,QUASAR III/WENDELL V,CAPUTO, DR. JULIA,WALTERS, BILLY,JUSTICE II/VANCE AST,WALSH, LYNN,TIGRA/GREER NELSON,OSBORN, NORMAN,CLOAK/TYRONE JOHNSON,HIBBERT, ELLEN,PROUST, PAUL,FORTUNATO,GREEN GOBLIN V/,AURORA/JEANNE-MARIE ,JARVIS, EDWIN ,STONECUTTER/UTAMA TO,LOBO, CARLOS,BIG MAN/FREDERICK FO,VANDERGILL, GEORGE,HERCULES [GREEK GOD],MAGUIRE,RAVEN, LT. JACOB,HUNGER,O'BRIEN, MICHAEL,IRON FIST/DANIEL RAN,RUSSELL, LISSA,WILL O' THE WISP/JAC,PARKER, MARY (ROBOT),STONE II,CARRADINE, JESSICA J,DELILAH,STACY, GWEN,MINDSTORM/,MONGOOSE,JAM/JASMINE ARCHER,ANSWER,VISION ,SIN-EATER/STAN CARTE,ANT-MAN/DR. HENRY J.,LEWIS, DET. GARON,RICHARDS, FRANKLIN B,AURA/ANN HERD,MANOLIS, LT. NICK,ANGEL/WARREN KENNETH,DARKHAWK/CHRIS POWEL,PALADIN/PAUL DENNIS,CHAMBER/JONOTHON STA,TARANTULA/ANTON MIGU,DEMOGOBLIN,HOPKINS, STEVE,SPIDER-MAN III/MARTH,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,FARREL, MIKE,CAESAR, JONATHAN,ARRANGER/,TITANIA II/MARY SKEE,SILVER SURFER/NORRIN,CHANCE II/NICHOLAS P,CHESBRO,HIBBERT, HOPE,CARNAGE/CLETUS KASAD,BEETLE/ABNER RONALD ,TENDRIL/RIVER VERYS,TORK, LT.,MULDOON, TEXAS JACK,GEE/ALEX POWER,KRAVEN THE HUNTER/SE,SILVER SABLE,SPIDER-MAN CLONE/BEN,EARLE, CARYN,PARKER, MAY,BLACK FOX II/,CELLANOS, MARCELLA,SCRIER II/,SUN, LIN,JIGSAW,TOY,TREVANE, DET. CONNOR,CREED, GRAYDON,N'ASTIRH,GREEN GOBLIN IV/PHIL,THERMO/DR. WALTER MI,BERNHARD, CLARICE,THUNDERBALL/DR. ELIO,STANKOWICZ, FABIAN,CARTER, PEGGY,CARLTON, JAKE,BUEL,MR. FANTASTIC/REED R,MADAME WEB/CASSANDRA,CANDY,MORBIUS/DR. MICHAEL ,CAPTAIN AMERICA,HUDSON, HEATHER,ELECTRO/MAX DILLON,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,STACY, GWEN (CLONE),RALEIGH, RICHARD,BANNON, LANCE,BROWN, ABE,FOOLKILLER II/GREG S,ROBERTSON, MARTHA,SHINCHUKO, LOTUS,INFERNO III/SAMANTHA,CARRION II/MALCOLM M,AYALA, AWILDA,SCORPION/MACDONALD G,MACE,MESMERO,PROWLER/HOBIE BROWN,CASSADA, ROSA,SPIDER-WOMAN II/JULI,ANNIHILUS,HYDROMAN/MORRIE BENC,OSBORN, HARRY,KAFKA, DR. ASHLEY,TEMPEST II/NICOLETTE"
"RODGERS, MARIANNE","BLACK LAMA,MODOK/GEORGE TARLETO,MADAME MASQUE III,FIREBRAND/GARY GILBE,AQUARIUS/DARREN BENT,DEMITRIUS,THINKER,SITWELL, JASPER,JARVIS, EDWIN ,YELLOW CLAW/TZING JA,HERCULES [GREEK GOD],QUICKSILVER/PIETRO M,HOGAN, VIRGINIA PEPP,UNUS THE UNTOUCHABLE,KLINE, MR.,CENTURY,WHITE DRAGON,SWORDSMAN III/PHILIP,GUARDSMAN/KEVIN O'BR,CYBERMANCER/DR. SUZI,IRON MAN IV/JAMES R.,FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,VISION ,RAMROD,SAGITTARIUS/HARLAN V,CAPRICORN/WILLARD WE,NIGHT PHANTOM II,RAGA,PROFESSOR X/CHARLES ,LUNA/LUNA MAXIMOFF [,DEWOLFF, JEAN,BLACK WIDOW/NATASHA ,USAGENT/CAPTAIN JOHN,CRYSTAL [INHUMAN],BLOB/FRED J. DUKES,HOGAN, HAROLD J. HAP,WASP/JANET VAN DYNE ,IRON MAN/TONY STARK ,MADAME MASQUE/GIULIE,IRON MAN V/TEEN TONY,SUPER-ADAPTOID/ALESS,UNICORN/MYLOS MASARY,GILBERT, ROXANNE,NEUT,CABE, BETHANY,ENDO, DR. SUZI,JACK OF HEARTS/JACK ,CRANDAL, BEN,PRINCESS PYTHON/ZELD,DAREDEVIL/MATT MURDO,MANDARIN,MANTIS (SPACE PHANTO,BEAST/HENRY &HANK& P,SAXON, STARR,MARVEL GIRL/JEAN GRE,HAWK"
ROMA,"SATURNYNE, OPAL LUNA,SABRETOOTH/VICTOR CR,PHARAOH RAMA-TUT,FERON,SHADOWCAT/KATHERINE ,DEATH,ARISHEM [CELESTIAL],STRIDER,BLACK KNIGHT V/DANE ,MAKKARI/MIKE KHARY/I,GAEA,SERSI/SYLVIA,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,SHAMAN/MICHAEL TWOYO,ADVERSARY,BEAUTY,NAZE,KRONOS,FATALE/PAMELA GREENW,SAT-YR-9,THOMAS, COMMANDER DA,INFINITY II,CONAN, NEAL,STUART, DR. ALISTAIR,TANAKA, KENJIRO,CRIMSON COMMANDO/FRA,REAVER/JOSHUA STRAGG,ACBA,SPIDER-MAN/PETER PAR,DAZZLER II/ALLISON B,UATU,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,MERLIN,AVALANCHE/DOMINIC PE,EGMA,INVISIBLE WOMAN/SUE ,MAELSTROM/MALCOLM ST,FORGE,RINGTOSS,HYPERION,DESTINY II/IRENE ADL,WIDGET,SHARD,CERISE II [SHI'AR],NOVA II/FRANKIE RAYE,TRAPSTER/PETER PETRU,NECROM,WHIZZER II/STANLEY S,NIGHTCRAWLER/KURT WA,LONGSHOT,ARCANNA/ARCANNA JONE,BODYBAG,HUMAN TORCH/JOHNNY S,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,PUNCHOUT,BALLANTINE, KAYLA,YAP,PYRO/ALLERDYCE JOHNN,SIR BENEDICT,BLOB/FRED J. DUKES,COOPER, DR. VALERIE,GATECRASHER,THUG,MEGGAN,DEATHURGE,MOY, ALYSSA,MERLYN,WOLFSBANE/RAHNE SINC,STONEWALL/LOUIS HAMI,JOYBOY,MOONDRAGON/HEATHER D,CAPTAIN BRITAIN/BRIA,MEPHISTO,GATEWAY,MR. FANTASTIC/REED R,ANALYZER,STORM/ORORO MUNROE S,TRUTH,PIPELINE/CORMICK GRI,MASTERMIND V,GALACTUS/GALAN,WILD CHILD/KYLE GIBN,CYPHER/DOUG RAMSEY,MYSTIQUE/RAVEN DARKH,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,KYLUN/COLIN MCKAY,PSYLOCKE/ELISABETH B,HARD BOILED HENWY,LOCKHEED,CALEDONIA/ALISANDE S,MARVEL GIRL/JEAN GRE,WAXWORK,SUMMERS, MADELYNE MA,QUASAR III/WENDELL V"
ROSE II/SGT. BLUME,"SPIDER-MAN/PETER PAR,DEATHWATCH/STEPHAN L,KATZENBERG, NICK,WATSON, KRISTY,LEEDS, NED,ROBERTSON, JOE,FISK, VANESSA,PARKER, MAY,HOBGOBLIN V/JASON PH,WATSON-PARKER, MARY ,ROSE III/,DEMOGOBLIN,SCHEMER/RICHARD FISK,KINGPIN/WILSON FISK"
"ROSELLINI, ROBERTA","WATSON-PARKER, MARY"
ROULETTE II/JENNY ST,"JONES, BART,JUSTICE II/VANCE AST,CHORD, ANDREW,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,BISHOP /,WOLVERINE/LOGAN ,MASTER MOLD II,MIRAGE II/DANIELLE M,EMPATH/MANUEL ALFONS,TAI II,LADY DEATHSTRIKE/YUR,MAGMA/AMARA AQUILLA/,S'YM,YAMIR, SASHA,BANTAM/,BIRDBRAIN,SILVER SAMURAI/KENYU,JETSTREAM/HAROUD IBN,MACON, ANGELO,CORSI, TOM,HUNTER, STEVIE,WHITE QUEEN/EMMA FRO,THUNDERBIRD II/JAMES,CALLISTO,NIGHT THRASHER/DUANE,SILHOUETTE,FORGE,BENGAL/,TAROT/MARIE-ANGE COL,ANGEL/WARREN KENNETH,CATSEYE/SHARON SMITH,SENTINELS,NIGHTCRAWLER/KURT WA,ROGUE /,CYLLA II,PROFESSOR X/CHARLES ,FRIEDLANDER, SHARON,KARMA/XI'AN COY MANH,COLE, WADE,MAGNETO/MAGNUS/ERIC ,WATER WIZARD/PETE,SHAW, SHINOBI,BEVATRON/,BLACK KING/SEBASTIAN,WOLFSBANE/RAHNE SINC,CANNONBALL II/SAM GU,SUNDER,SUNSPOT/ROBERTO DACO,GATEWAY,FITZROY, TREVOR,SPEEDBALL/ROBBIE BAL,WARLOCK III,STORM/ORORO MUNROE S,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,JANES, FATHER MICHAE,SHAUNEGHANN, MICHAEL,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,BARRENOS, OMAR,THOR/DR. DONALD BLAK,BALDWIN, MADELYNE MA,PIERCE, DONALD,COLOSSUS II/PETER RA,KELLY, SEN. ROBERT E,LOCKHEED,MARVEL GIRL/JEAN GRE,SELENE"
RU,"PRADDA FOL,UNIT 101101,SKOOKA,VORZEN,HRILL,UNI-LORD"
RY'LOR,"THUNDERBIRD II/JAMES,BOOMER/TABITHA SMITH,DOMINO III/BEATRICE/,DRAGONBLOOD, ULYSSES"
"RYAN, THOMAS","FAIRMONT, AMANDA MAN,SIF,ENCHANTRESS/AMORA/HE,HEIMDALL [ASGARDIAN],CAPTAIN AMERICA,SURTUR,CYRA [ASGARDIAN],HOGUN [ASGARDIAN],THOR/DR. DONALD BLAK,FAIRMONT, HANNAH,COLLINS, DEMITRIUS,ODIN [ASGARDIAN],KINCAID, DR. JANE FO,BALDER [ASGARDIAN],KINCAID, DR. KEITH,HERCULES [GREEK GOD],VOLSTAGG,BETA RAY BILL,ABSORBING MAN/CARL C,HESCAMAR/MARNOT [ASG,OLSON, MRS.,KURSE/ALGRIM [ASGARD,MALEKITH/MALCOLM KEI,TITANIA II/MARY SKEE,FANDRAL [ASGARDIAN],RECORDER II"
"RYKER, GENERAL","FURY, COL. NICHOLAS ,JOHNSON,FLUX/PRIVATE BENNY T,RYKER, LUCY,ROSS, GEN. THADDEUS ,LIPSCOMB, DR. ANGELA,HACK/,HULK/DR. ROBERT BRUC,BANNER, BETTY ROSS T,DOC SAMSON/DR. LEONA"
"RYKER, LUCY","FURY, COL. NICHOLAS ,JOHNSON,FLUX/PRIVATE BENNY T,RYKER, GENERAL,ROSS, GEN. THADDEUS ,LIPSCOMB, DR. ANGELA,HACK/,HULK/DR. ROBERT BRUC,DOC SAMSON/DR. LEONA"
SA'TNEEN,"FERRO2,HAUPTMANN ENGLAND,SHADOWCAT/KATHERINE ,NUMBERS,PHOENIX III/RACHEL S,RINGTOSS,KYLUN/COLIN MCKAY,CAPTAIN U.K./LINDA M,THUG,WIDGET,MEGGAN,SCATTERBRAIN,NIGHTCRAWLER/KURT WA,JOYBOY,BODYBAG,LOCKHEED,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,CHINA DOLL,WAXWORK,MICROMAX/SCOTT WRIGH,STUART, DR. ALISTAIR"
SABRETOOTH/VICTOR CR,"RANDI,LIGHTSPEED/JULIE POW,KANGAROO II/,WOLVERINE/LOGAN ,MASTER MOLD II,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,HOUND,COUNTERWEIGHT II/KAT,EL AGUILA,MARROW/SARAH ,RHINO,PHILLIPS, SIR GORDON,GREY, ELAINE,TOAD/MORTIMER TOYNBE,MALICE IV,WEREWOLF BY NIGHT/JA,WHITE QUEEN/EMMA FRO,RANDOM II/MARSHALL E,DAZZLER II/ALLISON B,CALLISTO,ROBERTSON, RANDY,APOCALYPSE/EN SABAH ,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,BUTCH,BLACK CAT/FELICIA HA,BALDER [ASGARDIAN],HOO,HAMMERHEAD,WRECKER III/DIRK GAR,CONSTRICTOR/FRANK PA,NIGHTCRAWLER/KURT WA,LONGSHOT,ROGUE /,POLARIS/LORNA DANE,HUSK/PAIGE GUTHRIE,LEECH,FRIEDLANDER, SHARON,ROYCE, JENNIE,ARYAN,KNIGHT, MISTY,OSBORN, NORMIE,OMEGA RED/ARKADY ROS,MAGNETO/MAGNUS/ERIC ,BAMBI,PYRO/ALLERDYCE JOHNN,DEADPOOL/JACK/WADE W,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,THUNDERSTRIKE/ERIC K,FOREIGNER/RAFAEL BAS,SCRAMBLER,BLACK KING/SEBASTIAN,MOLE,M,WOLFSBANE/RAHNE SINC,CHENEY, LILA,MASON, WANDA,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,ARCLIGHT/PHILLIPA SO,SUNSPOT/ROBERTO DACO,VESSEL,ROMA,STORM/ORORO MUNROE S,AXE/,TANAKA, OPAL,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,WILD CHILD/KYLE GIBN,BEDLAM/JESSE AARONSO,DOMINO III/BEATRICE/,SIRYN/THERESA ROURKE,MAVERICK/CHRISTOPHER,DARK BEAST/HENRY MCC,JACK O'LANTERN II/MA,WATSON-PARKER, MARY ,SILVERMANE/SILVIO MA,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,VOLSTAGG,WING, COLLEEN,ALBERT,BATTLE, MONTGOMERY,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,MONTESI, VICTORIA,LOCKHEED,MASQUE,CALIBAN/,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,MARVEL GIRL/JEAN GRE,BINARY/CAROL DANVERS,TILBY, TRISH/PATRICI,SHE-HULK/JENNIFER WA,STRUCKER, ANDREA,IGOR,SKIN/ANGELO ESPINOSA,BAILEY, SARA GREY,ROBERTSON, AMANDA,SHADOWCAT/KATHERINE ,BISHOP /,HOGARTH, JERYN,RED GHOST/IVAN KRAGO,ADVERSARY,LADY DEATHSTRIKE/YUR,APE/,NAZE,MIMIC/CALVIN RANKIN,GREY, DR. JOHN,MORRELL, SABRINA,POWER, MARGARET,IRON FIST/DANIEL RAN,STRUCKER, ANDREAS,SALVO,MASON, LOUISE,JONES, CHARLOTTE,HUNTER, STEVIE,SHATTERSTAR II/GAVEE,IVANOVA, ELENA,SUMMERS, NATHAN CHRI,SPIDER-MAN/PETER PAR,FURY, COL. NICHOLAS ,HOBGOBLIN II/RODERIC,MACLAIN, DR. MYRON,PENANCE/MONET ST. CR,THUNDERBIRD II/JAMES,BATROC/GEORGES BATRO,STONECOLD/,SKIDS/SALLY BLEVINS,ATKINSON, MAJ. EDMON,VERTIGO II,YUKIO,WEISMAN, DR.,FORGE,RICHARDS, FRANKLIN B,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,WRANGLER II/EMILY DO,SHARD,CHAMBER/JONOTHON STA,HILDY [ASGARDIAN],HUMAN TORCH/JOHNNY S,PLAGUE,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,HEALER,BLACK WIDOW/NATASHA ,ELSIE DEE,MO MONEY,BLOCKBUSTER III/MICH,SOLO/,GEE/ALEX POWER,SILVER SABLE,BLOB/FRED J. DUKES,BEAUTIFUL DREAMER,PARKER, MAY,TEMPLE, CLAIRE,PRISM,ISBISA/DR. SANDERSON,IRON MAN/TONY STARK ,MACTAGGERT, MOIRA KI,CREED, GRAYDON,N'ASTIRH,SACK,RICTOR/JULIO ESTEBAN,THUNDERBALL/DR. ELIO,MR. SINISTER/NATHAN ,GATEWAY,BUCHANAN, SAM,MR. FANTASTIC/REED R,GUARDIAN/JAMES MACDO,CANDY,WARLOCK III,FERGUSON, ISABEL,WHYTE, HARMONY (HARM,SCALPHUNTER,BLOK,HUDSON, HEATHER,EXPEDITER/JOHN WRAIT,MIKHLO,CAPTAIN AMERICA,SHIP,ANNALEE,POWER, DR. JIM,DIAMOND, BOB,HARPOON,MYSTIQUE/RAVEN DARKH,ICEMAN/ROBERT BOBBY ,DARK WIND/KENJI OYAM,BANSHEE/SEAN CASSIDY,HARVEST II,MAJCOMB, RENEE,PSYLOCKE/ELISABETH B,DOMINA,BIRDY,DAREDEVIL/MATT MURDO,BRICKMAN, GLORIA,HELA [ASGARDIAN],BLINK/FERGUSON, CLAR,SUMMERS, MADELYNE MA,OGUN,HODGE, CAMERON,COUNTERWEIGHT/JACK P,TYGER TIGER/JESSAN H,OSBORN, HARRY"
SACRIFICER,"FOROPULIST,FROST, CARMILLA,ADAM 3,031,SKAR,ATALON,KILLRAVEN/JONATHAN R,OLD SKULL,M'SHULLA,GROK,HAWK,VOLCANA ASH,EVE 3,031,MELONIE"
SALLA,"ZARRKO, ARTHUR,STEELE, BOBBY,MASTERSON, KEVIN,AUSTIN, SUSAN,THOR IV/DARGO,STELLARIS/LEAH PRINC,THUNDERSTRIKE/ERIC K,PARETSKY, DR. GARY,STEELE, MARCY MASTER"
SAMUELS,"BUSHMAN, RAOUL,MOON KNIGHT/MARC SPE,CRAWLEY, BETRAND,FRENCHIE/JEAN-PAUL D,NEDDA,LANDERS, GENA,LANDERS, RICKY,WEREWOLF BY NIGHT/JA,ALRAUNE, MARLENE"
"SANDERS, DET. NAPOLE","ALEGRIA, RICHIE,PATCH II,REIGNFIRE/,DOMINO III/BEATRICE/,BURKE, RICKY,SUNSPOT/ROBERTO DACO"
"SANDERS, MAC","SIMON, ALEX FLORES,KNUTZ, CINDY,PHIM, FATHER,SIMON, FELIX,GREER, DAVID,MUNSON, CLAUDIA,CUMMINGS, DIANE,NEWMARK, LOTUS,WONDER MAN/SIMON WIL,BEAST/HENRY &HANK& P,SAROYAN, NEAL,IT,LOPEZ, MARIA II"
"SANDOVAL, DIEGO","STORM/ORORO MUNROE S,TESSA,VARGAS,ROGUE /,BISHOP /,THAIS,THUNDERBIRD III/NEAL,BEAST/HENRY &HANK& P,CORTES, MARIA PILAR,MEGGAN,PSYLOCKE/ELISABETH B"
"SAPIR, HERSCHEL","SPIDER-MAN/PETER PAR,CARNAGE/CLETUS KASAD,BOOMERANG/FRED MYERS,VENOM/EDDIE BROCK,CARDIAC/DR. ELI WIRT,SILVER SABLE,PARKER, MAY,HAMMER, JUSTIN,WATSON-PARKER, MARY ,LUMPKIN, WILLIAM WIL"
SAPPER,"IRON MAN/TONY STARK ,DANVERS, JOE,CAPTAIN AMERICA,FIN FANG FOOM/MIDGAR,HOGAN, VIRGINIA PEPP,ULTIMO,FIRESTAR/ANGELICA JO,FUJIKAWA, RUMIKO,SOCRATES SOCK,BINARY/CAROL DANVERS,LITTLE, ABNER,STARK, MORGAN,GOLDEN-BLADE"
SARIEL,"AZAZEL II,MELLACE, LUCY SANTIN,EZEKEEL,ARMAROS,OLIVIER,GADRIEL"
SATELLITE,"SPIDER-MAN/PETER PAR,OSBORN, LIZ ALLAN,VACUUM,JAMESON, J. JONAH,IONELLO, JASON,GREEN GOBLIN/NORMAN ,STACY, CAPT. GEORGE,PARKER, MAY,LEEDS, BETTY BRANT,AVRIL, SALLY,JAMESON, COL. JOHN ,MCKEEVER, TINY,STACY, GWEN"
